bacOTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
bacOTU_4392	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca
bacOTU_4400	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_tepidum
bacOTU_4397	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_panacisoli
bacOTU_4399	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_xanthophaeus
bacOTU_4402	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	Skermanella_aerolata
bacOTU_4405	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Halobacteriovorax	Halobacteriovorax_litoralis
bacOTU_4404	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas_lacus
bacOTU_4401	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_chinhatensis
bacOTU_4403	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Amnibacterium	Amnibacterium_kyonggiense
bacOTU_4406	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus_soli
bacOTU_4410	Bacteria	Chloroflexi	Thermomicrobia	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter	Sphaerobacter_thermophilus
bacOTU_4408	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Pseudolabrys	Pseudolabrys_taiwanensis
bacOTU_4411	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingosinicella	Sphingosinicella_vermicomposti
bacOTU_4415	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalicibacterium	Oxalicibacterium_horti
bacOTU_4416	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_starnbergensis
bacOTU_4412	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Afipia_broomeae
bacOTU_4409	Bacteria	Chloroflexi	Actinobacteria	Sphaerobacterales	Sphaerobacteraceae	Sphaerobacter	Sphaerobacter_thermophilus
bacOTU_4421	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_aurea
bacOTU_4423	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_giganteus
bacOTU_4418	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_4422	Bacteria	Acidobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Gp22	Gemmatimonas_aurantiaca
bacOTU_4420	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Kribbella	Kribbella_antibiotica
bacOTU_4426	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Parasphingopyxis	Parasphingopyxis_lamellibrachiae
bacOTU_4417	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned
bacOTU_4424	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Oceanibacterium	Oceanibacterium_hippocampi
bacOTU_4427	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Polymorphospora	Polymorphospora_rubra
bacOTU_4433	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	Thiobacillus	Thiobacillus_aquaesulis
bacOTU_4425	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Steroidobacter	Steroidobacter_denitrificans
bacOTU_4430	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter_profundus
bacOTU_4428	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis_contaminans
bacOTU_4431	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_4429	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_4443	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter_luojiensis
bacOTU_4442	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola
bacOTU_4439	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Mizugakiibacter	Mizugakiibacter_sediminis
bacOTU_4434	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_corchorusii
bacOTU_4436	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Pseudogulbenkiania_gefcensis
bacOTU_4438	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Sulfurisoma	Sulfurisoma_sediminicola
bacOTU_4437	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_ochraceum
bacOTU_4441	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens
bacOTU_4435	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_4445	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Granulicella	Granulicella_rosea
bacOTU_4444	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus_saxobsidens
bacOTU_4446	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	Sulfurisoma_sediminicola
bacOTU_4447	Bacteria	Candidatus_Saccharibacteria	Bacilli	Clostridiales	Ruminococcaceae	Saccharibacteria_genera_incertae_sedis	Kribbella_flavida
bacOTU_4448	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Gryllotalpicola	Gryllotalpicola_koreensis
bacOTU_4449	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_ferralitis
bacOTU_4451	Bacteria	Actinobacteria	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca
bacOTU_4452	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas	Chitinimonas_viridis
bacOTU_4454	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_fennica
bacOTU_4457	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Anaeromyxobacter	Anaeromyxobacter_dehalogenans
bacOTU_4450	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sulfuricellaceae	Sulfuriferula	Sulfuriferula_multivorans
bacOTU_4458	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	Phenylobacterium_immobile
bacOTU_4455	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Lechevalieria	Lechevalieria_nigeriaca
bacOTU_4465	Bacteria	Verrucomicrobia	Subdivision3	Unassigned	Unassigned	Subdivision3_genera_incertae_sedis	Unassigned
bacOTU_4459	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Leifsonia	Leifsonia_naganoensis
bacOTU_4464	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Gp1	Acidobacterium_capsulatum
bacOTU_4460	Bacteria	Proteobacteria	Deltaproteobacteria	Bacillales	Bacillaceae_1	Bacillus	Geobacter_toluenoxydans
bacOTU_4461	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Chelatococcus	Chelatococcus_asaccharovorans
bacOTU_4462	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus_jejuensis
bacOTU_4456	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Cryobacterium	Galbitalea_soli
bacOTU_4468	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Phycisphaera_mikurensis
bacOTU_4463	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola	Marmoricola_korecus
bacOTU_4471	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Legionella	Methylomicrobium_album
bacOTU_4466	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Sphaerisporangium	Sphaerisporangium_cinnabarinum
bacOTU_4470	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Marmoricola	Marmoricola_bigeumensis
bacOTU_4467	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	Thermoanaerobacterium_thermosulfurigenes
bacOTU_4473	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_lutea
bacOTU_4472	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Phaselicystis_flava
bacOTU_4469	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_psychrotolerans
bacOTU_4474	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Ensifer	Ensifer_americanus
bacOTU_4475	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_1	Clostridium_sensu_stricto	Clostridium_roseum
bacOTU_4476	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_kyonggiensis
bacOTU_4484	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_lupini
bacOTU_4483	Bacteria	Proteobacteria	Deltaproteobacteria	Ardenticatenales	Ardenticatenaceae	Ardenticatena	Ardenticatena_maritima
bacOTU_4477	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Lysobacter_korlensis
bacOTU_4479	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_4480	Bacteria	Proteobacteria	Deltaproteobacteria	Actinomycetales	Desulfobacteraceae	Gp6	Desulfospira_joergensenii
bacOTU_4485	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Oleiagrimonas	Oleiagrimonas_soli
bacOTU_4491	Bacteria	Firmicutes	Clostridia	Clostridiales	Veillonellaceae	Atopobium	Atopobium_vaginae
bacOTU_4489	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Novosphingobium_arabidopsis
bacOTU_4488	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	Devosia_soli
bacOTU_4493	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Plesiocystis	Plesiocystis_pacifica
bacOTU_4490	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_ochraceum
bacOTU_4487	Bacteria	Acidobacteria	Acidobacteria_Gp11	Xanthomonadales	Xanthomonadaceae	Gp11	Dokdonella_ginsengisoli
bacOTU_4486	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Sporichthya	Sporichthya_brevicatena
bacOTU_4504	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_kyonggiensis
bacOTU_4494	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Alsobacter	Alsobacter_metallidurans
bacOTU_4497	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_vignae
bacOTU_4499	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_incertae_sedis	Variibacter	Variibacter_gotjawalensis
bacOTU_4500	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Patulibacteraceae	Patulibacter	Patulibacter_minatonensis
bacOTU_4501	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_4503	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_agarexedens
bacOTU_4495	Bacteria	Actinobacteria	Actinobacteria	Gaiellales	Gaiellaceae	Gaiella	Gaiella_occulta
bacOTU_4505	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromonas	Desulfuromonas_thiophila
bacOTU_4506	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_aerophila
bacOTU_4508	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Tistlia	Tistlia_consotensis
bacOTU_4507	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	Adhaeribacter_aerolatus
bacOTU_4510	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus	Roseiflexus_castenholzii
bacOTU_4512	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	Peredibacter	Peredibacter_starrii
bacOTU_4511	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Rhizocola	Rhizocola_hellebori
bacOTU_4509	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	Phaselicystis_flava
bacOTU_4515	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Couchioplanes	Couchioplanes_caeruleus_subsp._azureus
bacOTU_4514	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_4517	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Coriobacteriaceae	Streptomyces	Olsenella_umbonata
bacOTU_4513	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus_siccatus
bacOTU_4518	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	Caldilinea_aerophila
bacOTU_4516	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	Povalibacter	Povalibacter_uvarum
bacOTU_4520	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Tumebacillus_permanentifrigoris
bacOTU_4525	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_xylanexedens
bacOTU_4523	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Geobacter	Nitrospirillum_amazonense
bacOTU_4521	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Sporacetigenium	Sporacetigenium_mesophilum
bacOTU_4519	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	Roseomonas_lacus
bacOTU_4522	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola
bacOTU_4527	Bacteria	Chloroflexi	Actinobacteria	Thermogemmatisporales	Thermogemmatisporaceae	Thermogemmatispora	Thermogemmatispora_foliorum
bacOTU_4529	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Melioribacter	Melioribacter_roseus
bacOTU_4526	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio_bacteriovorus
bacOTU_4524	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_agariphilus
bacOTU_4528	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia	Kaistia_geumhonensis
bacOTU_4530	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Caulobacter	Caulobacter_henricii
bacOTU_4537	Bacteria	Chloroflexi	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Ardenticatena_maritima
bacOTU_4536	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nitrospiraceae	Thermodesulfovibrio	Thermodesulfovibrio_aggregans
bacOTU_4534	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Chondromyces	Byssovorax_cruenta
bacOTU_4533	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_sulfonivorans
bacOTU_4535	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_harenae
bacOTU_4538	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Chitinimonas	Chitinimonas_koreensis
bacOTU_4539	Bacteria	Chloroflexi	Actinobacteria	Actinomycetales	Thermogemmatisporaceae	Thermogemmatispora	Thermogemmatispora_foliorum
bacOTU_4531	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Archangium	Archangium_gephyra
bacOTU_4541	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Frigoribacterium	Frigoribacterium_endophyticum
bacOTU_4543	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ramlibacter	Limnohabitans_australis
bacOTU_4532	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_4542	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Afifella	Afifella_pfennigii
bacOTU_4546	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	Pseudokineococcus	Pseudokineococcus_marinus
bacOTU_4545	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides	Nocardioides_caricicola
bacOTU_4540	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis
bacOTU_4548	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned
bacOTU_4544	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Burkholderia	Burkholderia_oxyphila
bacOTU_4547	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_fildesensis
bacOTU_4550	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Microscilla	Microscilla_marina
bacOTU_4572	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus_aureus_subsp._aureus
bacOTU_4549	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_4551	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_prosopidis
bacOTU_4558	Bacteria	Proteobacteria	Deltaproteobacteria	Rhodospirillales	Acetobacteraceae	Syntrophobacter	Syntrophobacter_wolinii
bacOTU_4555	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Dactylosporangium	Dactylosporangium_fulvum
bacOTU_4553	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_thermoaerophilus
bacOTU_4552	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	Skermanella_stibiiresistens
bacOTU_4564	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter	Luteolibacter_luojiensis
bacOTU_4554	Bacteria	Acidobacteria	Deltaproteobacteria	Rhodospirillales	Deferribacterales_incertae_sedis	Gp10	Reyranella_graminifolii
bacOTU_4563	Bacteria	Acidobacteria	Acidobacteria_Gp10	Actinomycetales	Brevibacteriaceae	Gp10	Brevibacterium_celere
bacOTU_4570	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Phycisphaera_mikurensis
bacOTU_4565	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Cellulomonadaceae	Cellulomonas	Cellulomonas_aerilata
bacOTU_4575	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned
bacOTU_4567	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned
bacOTU_4560	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiales_incertae_sedis	Rhizobacter	Mitsuaria_chitosanitabida
bacOTU_4559	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Massilia_varians
bacOTU_4562	Bacteria	Chloroflexi	Actinobacteria	Herpetosiphonales	Herpetosiphonaceae	Herpetosiphon	Sphaerobacter_thermophilus
bacOTU_4561	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Microbacteriaceae	Agrococcus	Agrococcus_terreus
bacOTU_4574	Bacteria	Proteobacteria	Gammaproteobacteria	Desulfuromonadales	Thermaceae	Pelobacter	Propionivibrio_limicola
bacOTU_4568	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Streptomyces_specialis
bacOTU_4566	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_phymatum
bacOTU_4576	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	Thermodesulfovibrio_aggregans
bacOTU_4569	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Pelagibacterium	Pelagibacterium_halotolerans
bacOTU_4577	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned
bacOTU_4578	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Unassigned	Ohtaekwangia	Ohtaekwangia_koreensis
bacOTU_4580	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Coriobacteriaceae	Euzebya	Euzebya_tangerina
bacOTU_4579	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Sulfuriferula	Sulfuriferula_multivorans
bacOTU_4584	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Micromonosporaceae	Catellatospora	Catellatospora_bangladeshensis
bacOTU_4582	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	Sporosarcina	Sporosarcina_soli
bacOTU_4583	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_yantingense
bacOTU_4581	Bacteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter_bracarensis
bacOTU_4589	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella_hinzii
bacOTU_4592	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Chryseolinea	Chryseolinea_serpens
bacOTU_4590	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	Conexibacter_arvalis
bacOTU_4585	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_taiwanensis
bacOTU_4591	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_vignae
bacOTU_4588	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomicrobiaceae	Thermomicrobium	Actinospica_acidiphila
bacOTU_4586	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Geodermatophilaceae	Blastococcus	Blastococcus_saxobsidens
bacOTU_4593	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptosporangiaceae	Nonomuraea	Nonomuraea_maritima
bacOTU_4616	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Pyrinomonas_methylaliphatogenes
bacOTU_4594	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Microvirga	Microvirga_lupini
bacOTU_4595	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Demequinaceae	Demequina	Demequina_lutea
bacOTU_4602	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	Syntrophobacter_pfennigii
bacOTU_4597	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Parasegetibacter	Parasegetibacter_terrae
bacOTU_4598	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas_aurantiaca
bacOTU_4596	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Actinokineospora	Saccharothrix_algeriensis
bacOTU_4601	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	Herbaspirillum_chlorophenolicum
bacOTU_4600	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Chloroflexaceae	Roseiflexus	Roseiflexus_castenholzii
bacOTU_4605	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium	Thermomicrobium_roseum
bacOTU_4604	Bacteria	Acidobacteria	Acidobacteria_Gp9	Desulfovibrionales	Nitrospinaceae	Gp9	Solirubrobacter_taibaiensis
bacOTU_4617	Bacteria	Parcubacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Parcubacteria_genera_incertae_sedis	Nannocystis_exedens
bacOTU_4603	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_4611	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	Bdellovibrio_bacteriovorus
