#OTU ID	TABS1	TABS2	TABS3	TABS4	TABS5	TAD10	TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAE0BS1	TAE0BS2	TAE0BS3	TAE0BS4	TAE0BS5	TAE0D1	TAE0D4	TAE0D5	TAE0D7	TAE0D9	TAE0H10	TAE0H6	TAE0H7	TAE0H8	TAE0H9	TAH10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9
OTU_167	0	2	4	0	0	0	2	0	0	0	0	0	11	0	0	0	0	3	1	0	12	0	0	9	0	881	289	0	85	4	761	2	37	1	26	117	391	0	115	3
OTU_2328	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	2	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_2955	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	1	0	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1581	0	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	2	0	7	0	1	11	0	0	0	3	0	0	0	0	0	9	0
OTU_3533	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_2688	0	2	0	3	4	0	0	0	0	0	0	0	0	0	0	1	0	2	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3921	0	2	2	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1934	0	3	25	2	1	0	0	0	0	0	0	0	0	0	0	2	12	5	1	2	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	2	0
OTU_3683	0	2	1	2	5	0	0	0	0	1	0	0	0	0	0	0	1	1	3	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1699	0	2	14	1	6	0	0	0	0	0	0	0	0	0	0	4	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2728	0	3	2	3	5	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_184	0	3	83	0	12	0	0	78	0	0	0	0	1	1	0	0	4	135	0	4	0	0	0	0	0	21	40	0	13	757	30	2	13	444	63	81	47	0	9	514
OTU_3881	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_374	0	3	0	0	0	24	1	0	38	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	204	0	27	4	0	1	6	5	27	0	208	0	8
OTU_3392	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	28	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1701	0	5	0	3	0	2	0	0	0	0	0	0	1	0	0	0	11	3	1	0	0	0	0	1	1	1	0	4	0	0	2	1	2	0	0	0	0	7	0	0
OTU_3297	0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3390	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3299	0	7	0	0	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4046	0	1	4	2	3	0	0	0	0	0	0	0	0	0	0	0	2	7	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3951	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_1673	0	6	0	2	9	0	0	0	0	0	0	0	0	0	0	1	9	2	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2733	0	2	1	2	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	3	0	0	0	0	1	0	1	3	3	0	0	0	2	0	0	0	0	0	11	0
OTU_2859	0	3	1	8	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1703	0	3	8	5	16	0	0	0	0	0	0	0	0	0	0	1	2	5	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_3838	0	4	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3424	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_3375	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2711	0	3	2	10	3	0	0	0	0	0	0	0	0	3	0	3	3	5	5	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2277	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	5	0	0	8	4	0	0	1	2	6	0	0	0	4	0
OTU_3956	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_2420	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2589	0	2	4	2	2	2	0	0	0	0	0	0	0	0	0	1	1	3	0	1	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_4312	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1983	0	1	8	3	3	0	0	0	0	0	0	0	0	0	0	2	1	5	2	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU_636	0	3	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
OTU_1573	0	7	30	5	1	0	0	0	0	0	0	0	0	0	0	0	3	17	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2107	0	1	6	0	3	0	0	0	0	0	0	0	0	0	0	0	1	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2703	0	2	9	1	1	0	0	0	0	0	0	0	0	0	0	0	3	4	3	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1
OTU_1182	0	4	26	0	16	0	0	0	0	0	0	0	0	0	0	1	7	34	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1982	0	3	10	0	2	0	0	0	0	0	0	0	0	0	0	2	3	6	4	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
OTU_2267	0	2	0	0	0	0	0	0	2	2	6	0	0	1	1	0	1	0	0	0	0	1	2	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_3782	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	3	0	0	0	0	0	0	1	0	0	3	1	1	0	0	0	0	0	0	0	4	0
OTU_267	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	4	2	0	6	0	0	0	0	0	0	1	44	0	0	623	3	0	1	0	0	78	57	0	0	520
OTU_4284	0	1	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2341	0	2	7	0	4	0	0	0	0	0	0	0	0	0	0	1	0	4	4	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3310	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2843	0	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3015	0	2	3	0	4	0	0	0	0	0	0	0	0	0	0	1	5	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_108	0	1	0	2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_871	0	1	0	6	44	0	0	0	5	0	0	0	0	6	0	1	0	0	8	40	0	0	0	0	0	6	0	0	3	0	3	0	1	4	4	0	0	0	2	0
OTU_3180	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2441	0	1	6	4	3	0	0	0	0	0	0	0	0	0	0	0	1	5	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4031	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	11	0
OTU_2072	0	4	4	0	2	0	0	1	4	1	0	0	0	0	1	0	13	3	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2641	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	5	3	2	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3202	0	1	2	0	5	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4399	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0
OTU_2450	0	2	7	3	1	0	0	0	0	0	0	0	0	0	0	0	5	3	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1454	0	1	16	9	1	0	0	0	0	0	0	0	0	0	0	4	5	10	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1110	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	40	0	0	0	0	38	0	1	0	0	0	0	0	0	0
OTU_3160	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	1	1	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1458	0	1	0	188	4	4	4	0	2	0	0	0	0	0	0	1	1	2	162	13	4	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	13	0	0
OTU_3117	0	1	10	1	4	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_3421	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
OTU_3749	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3595	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3832	0	1	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2853	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	5	0	1	0	0	0	6	0
OTU_2629	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	1	5	3	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
OTU_2001	0	1	0	3	21	0	0	0	0	0	0	0	0	0	0	2	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2514	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3566	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
OTU_3348	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
OTU_2109	0	1	15	2	1	0	0	0	0	0	0	0	0	0	0	0	1	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3000	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	4	0
OTU_2693	0	1	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3457	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	2	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2428	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	10	0	0	0
OTU_3535	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	2	2	10	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4291	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU_3762	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4315	0	2	3	0	3	0	0	0	0	0	0	0	0	0	0	0	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3848	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4449	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1446	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	3	0	1	8	25	0	0	0	1	6
OTU_2493	0	1	5	3	3	0	0	0	0	0	0	0	0	0	0	1	1	4	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU_273	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	297	0	0	0	0	0	77	1	0	6	190
OTU_705	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_633	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3843	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2558	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	10	6	0	0	0	7	0
OTU_754	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_843	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2923	0	0	15	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3154	0	0	14	0	0	0	0	0	1	0	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_704	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2626	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1836	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1624	0	0	1	0	0	1	0	0	2	2	4	1	2	2	2	0	0	1	1	1	0	0	2	2	0	5	5	1	6	0	1	0	2	0	1	0	2	2	7	0
OTU_1448	0	0	9	5	14	0	0	0	0	3	0	0	0	0	0	7	1	16	0	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1848	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0
OTU_2031	0	0	23	1	18	0	0	0	0	2	0	0	0	0	0	0	0	29	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2984	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1855	0	0	15	1	6	0	0	0	0	0	0	0	0	0	0	1	0	18	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1558	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2251	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	2	7	4	1	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
OTU_1924	0	0	14	3	5	0	0	1	0	0	0	0	0	0	0	0	2	7	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2610	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	1	2	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4318	0	0	5	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1463	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU_2255	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
OTU_575	0	0	16	0	142	0	0	0	0	0	0	0	0	0	0	0	0	3	1	104	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
OTU_3773	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	4	0	0	3	0	0	1	0
OTU_3798	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4215	0	0	1	2	11	0	0	0	0	0	0	0	0	0	0	1	3	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2266	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	8	0
OTU_910	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	1	0	3	0	4	0	1	46	0	2	0	9	0	0	1	0	0	54	0
OTU_3414	0	0	5	2	5	0	0	0	0	0	0	0	0	0	0	0	1	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3009	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2162	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	7	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0
OTU_121	0	0	6	52	1184	53	0	2	9	21	0	0	1	50	12	0	2	1	73	989	0	52	6	0	30	0	0	854	4	0	0	315	320	0	0	0	0	694	3	0
OTU_1002	0	0	11	72	3	0	0	0	0	0	0	0	0	0	0	0	0	2	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3026	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	1	0
OTU_4147	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3245	0	0	8	3	1	0	0	0	0	0	0	0	0	0	0	0	0	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU_4183	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2523	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	1	0	0	1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0
OTU_3750	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_2506	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	10	0	8	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3833	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2525	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1659	0	0	16	0	13	0	0	0	0	0	0	0	0	0	0	2	5	10	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_432	0	0	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	18	0	0	0	0	0	2	0	19	3	135	1	0	25	1	88	0	0	0	3	98	6	0
OTU_2875	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	1	1	3	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3759	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0
OTU_2986	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_2727	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2622	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	1	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3727	0	0	7	4	3	0	0	0	0	0	0	0	0	0	0	1	2	10	8	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_4077	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	4	0	0
OTU_2760	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	2	0	0	0	0	0	4	0
OTU_3091	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1677	0	0	14	8	2	0	0	0	0	0	0	0	0	2	0	4	0	14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4296	0	0	4	1	4	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4062	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0
OTU_2048	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU_3741	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU_2285	0	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4278	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2504	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	7	0	3	0	1	0	1	0	0	0	4	0
OTU_2644	0	0	8	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3842	0	0	3	1	4	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_4429	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3599	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1611	0	0	11	15	0	0	0	0	0	1	0	0	0	0	0	0	0	7	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2682	0	0	2	1	7	0	0	0	0	0	0	0	0	0	0	0	0	5	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_3623	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
