"TAD1"	"TAD2"	"TAD3"	"TAD4"	"TAD5"	"TAD6"	"TAD7"	"TAD8"	"TAD9"	"TAD10"	"TAH1"	"TAH2"	"TAH3"	"TAH4"	"TAH5"	"TAH6"	"TAH7"	"TAH8"	"TAH9"	"TAH10"	"TABS1"	"TABS2"	"TABS3"	"TABS4"	"TABS5"	"TAE0BS1"	"TAE0BS2"	"TAE0BS3"	"TAE0BS4"	"TAE0BS5"	"TAE0D1"	"TAE0D4"	"TAE0D5"	"TAE0D7"	"TAE0D9"	"TAE0H6"	"TAE0H7"	"TAE0H8"	"TAE0H9"	"TAE0H10"
"bacOTU_69"	0.00412796697626419	0.0175131348511384	0.0123281175912755	0.00592417061611374	0.01	0.0209606986899563	0.0046801872074883	0.0591133004926108	0.00940930475692629	0.0166240409207161	0.00547445255474453	0.00248138957816377	0.0101437024513948	0.00638103919781222	0.00740740740740741	0.0101410934744268	0.0238095238095238	0	0.00793982448809026	0.0097323600973236	0.075187969924812	0.1	0.0355140186915888	0.0425531914893617	0.0604838709677419	42	31	16	14	14	5	18	5	6	29	39	44	0	92	9
"bacOTU_72"	0.00412796697626419	0.0192644483362522	0.00616405879563774	0.0165876777251185	0.005	0.00262008733624454	0.015600624024961	0.0467980295566502	0.0120230005227392	0.0072463768115942	0.0145985401459854	0.0173697270471464	0.00169061707523246	0.000911577028258888	0.000966183574879227	0.0017636684303351	0.00738916256157635	0.00515463917525773	0	0.0437956204379562	0.379699248120301	0.578787878787879	0.353271028037383	0.480851063829787	0.314516129032258	244	212	155	127	80	6	40	4	24	48	2	16	4	4	25
"bacOTU_77"	0.00412796697626419	0.0612959719789842	0.0146989094357515	0.0207345971563981	0.00666666666666667	0.0122270742358079	0.0670826833073323	0.108374384236453	0.0188186095138526	0.0191815856777494	0.0291970802919708	0.126550868486352	0.0190194420963652	0.0587967183226983	0.015780998389694	0.0326278659611993	0.0123152709359606	0.13745704467354	0.00898453823652319	0.114355231143552	0.212406015037594	0.266666666666667	0.216822429906542	0.404255319148936	0.209677419354839	123	83	109	121	58	5	46	5	62	54	111	19	83	83	83
"bacOTU_81"	0.00412796697626419	0.0542907180385289	0.00758653390232338	0.0248815165876777	0.00833333333333333	0.00698689956331878	0.0499219968798752	0.0935960591133005	0.014636696288552	0.00809889173060529	0.0301094890510949	0.0496277915632754	0.00507185122569738	0.00592525068368277	0.00966183574879227	0.0291005291005291	0.0221674876847291	0.0326460481099656	0.00626828249059758	0.0875912408759124	0.231203007518797	0.457575757575758	0.319626168224299	0.625531914893617	0.348790322580645	150	168	202	196	101	4	58	4	41	41	109	33	21	33	63
"bacOTU_97"	0.00412796697626419	0.0227670753064799	0.00663821716453295	0.0201421800947867	0.005	0.011353711790393	0.0249609984399376	0.0394088669950739	0.0162049137480397	0.0106564364876385	0.0264598540145985	0.0843672456575682	0.0236686390532544	0.0209662716499544	0.0257648953301127	0.0141093474426808	0.00328407224958949	0.11340206185567	0.00689511073965733	0.097323600973236	0.0169172932330827	0.0242424242424242	0.00560747663551402	0.0127659574468085	0.00403225806451613	5	4	6	5	2.5	3	37	2	17	45	53	5	52	74	58
"bacOTU_109"	0.00309597523219814	0.0963222416812609	0.00568990042674253	0.018957345971564	0.01	0.011353711790393	0.148205928237129	0.125615763546798	0.0172503920543649	0.0144927536231884	0.0510948905109489	0.136476426799007	0.0240912933220626	0.0227894257064722	0.0173913043478261	0.0361552028218695	0.297208538587849	0.0824742268041237	0.0100292519849561	0.304136253041363	0.0413533834586466	0.0757575757575758	0.0448598130841121	0.136170212765957	0.0463709677419355	19	24	29	28	11	5	35	5	91	27	57	295	40	85	67
"bacOTU_117"	0.00309597523219814	0.021015761821366	0.00331910858226648	0.0112559241706161	0.00333333333333333	0.00262008733624454	0.015600624024961	0.0492610837438424	0.00836382645060115	0.00426257459505541	0.0109489051094891	0.00744416873449132	0.00253592561284869	0.000911577028258888	0.00193236714975845	0.00485008818342152	0.00656814449917898	0.0103092783505155	0.000835770998746344	0.024330900243309	0.221804511278195	0.436363636363636	0.282242990654206	0.48936170212766	0.314516129032258	125	134	159	150	83.5	4	29	2	16	31	25	16	3	11	19
"bacOTU_133"	0.00309597523219814	0.0525394045534151	0.00948316737790422	0.0272511848341232	0.00166666666666667	0.00698689956331878	0.0358814352574103	0.0270935960591133	0.014636696288552	0.00554134697357204	0.0200729927007299	0.0272952853598015	0.00633981403212172	0.00865998176845944	0.0151368760064412	0.0330687830687831	0.0172413793103448	0.0463917525773196	0.00689511073965733	0.0875912408759124	0.362781954887218	0.76969696969697	0.633644859813084	1.34042553191489	0.506048387096774	239	250	376	257	111	5	55	3	21	26	78	25	21	75	30
"bacOTU_24"	0.00309597523219814	0.161120840630473	0.0104314841156946	0.0337677725118483	0.00333333333333333	0.00698689956331878	0.062402496099844	0.0541871921182266	0.0167276529012023	0.0183290707587383	0.0501824817518248	0.163771712158809	0.0139475908706678	0.0337283500455789	0.0508856682769726	0.127865961199295	0.0779967159277504	0.218213058419244	0.0361470956957794	0.357664233576642	0.075187969924812	0.157575757575758	0.0579439252336449	0.208510638297872	0.0524193548387097	45	58	39	39	13	5	72	2	37	36	255	89	114	267	99
"bacOTU_30"	0.00309597523219814	0.224168126094571	0.0132764343290659	0.0248815165876777	0.01	0.00960698689956332	0.307332293291732	0.20935960591133	0.0282279142707789	0.00852514919011083	0.0127737226277372	0.0297766749379653	0.0266272189349112	0.0141294439380128	0.0128824476650564	0.0255731922398589	0.0221674876847291	0.0292096219931271	0.0202674467195988	0.170316301703163	0.037593984962406	0.0636363636363636	0.0485981308411215	0.0851063829787234	0.0383064516129032	17	23	22	25	12	6	69	3	298	91	110	42	23	177	113
"bacOTU_340"	0.00309597523219814	0.0227670753064799	0.00379326695116169	0.00296208530805687	0.00166666666666667	0.00436681222707424	0.0218408736349454	0.0172413793103448	0.00784108729743858	0.0132139812446718	0.0392335766423358	0.146401985111663	0.0114116652578191	0.0100273473108478	0.00772946859903382	0.00440917107583774	0.0328407224958949	0.0549828178694158	0.00396991224404513	0.048661800486618	0.0093984962406015	0.00909090909090909	0.00747663551401869	0.025531914893617	0.0120967741935484	7	3	6	7	3.5	4	6	0	24	25	28	75	45	26	45
"bacOTU_39"	0.00309597523219814	0.0770577933450088	0.0493124703651019	0.0319905213270142	0.0533333333333333	0.267248908296943	0.0390015600624025	0.0640394088669951	0.0533193936225823	0.0451832907075874	0.0127737226277372	0.0769230769230769	0.00633981403212172	0.0560619872379216	0.00772946859903382	0.00573192239858906	0.000821018062397373	0.0670103092783505	0.00396991224404513	0.0121654501216545	0.0037593984962406	0.0303030303030303	0	0.0170212765957447	0.00201612903225806	6	9	1	5	1	5	51	29	33	134	16	5	30	38	4
"bacOTU_46"	0.00309597523219814	0.0122591943957968	0.0113798008534851	0.00414691943127962	0.00833333333333333	0.0454148471615721	0.0078003120124805	0.0344827586206897	0.00993204391008887	0.0140664961636829	0.00638686131386861	0.00248138957816377	0.0105663567202029	0.0109389243391067	0.007085346215781	0.0119047619047619	0.00492610837438424	0	0.00564145424153782	0.0048661800486618	0.0281954887218045	0.0181818181818182	0.0205607476635514	0.0468085106382979	0.0181451612903226	21	8	12	5	6.5	5	10	4	7	30	44	8	2	80	5
"bacOTU_47"	0.00309597523219814	0.0227670753064799	0.00568990042674253	0.00947867298578199	0.00333333333333333	0.0131004366812227	0.0327613104524181	0.0443349753694581	0.0130684788290643	0.0187553282182438	0.00912408759124088	0.054590570719603	0.00126796280642434	0.00319051959890611	0.00161030595813205	0.00132275132275132	0.0238095238095238	0.0223367697594502	0.00104471374843293	0.0170316301703163	0.018796992481203	0.0454545454545455	0.0149532710280374	0.051063829787234	0.0262096774193548	12	27	7	9	7	3	19	2	25	42	5	43	14	12	9
"bacOTU_63"	0.00309597523219814	0.0945709281961471	0.00663821716453295	0.0290284360189573	0.00666666666666667	0.00436681222707424	0.0577223088923557	0.0566502463054187	0.0125457396759017	0.0072463768115942	0.041970802919708	0.0397022332506203	0.0029585798816568	0.00820419325432999	0.00966183574879227	0.0304232804232804	0.0623973727422003	0.0395189003436426	0.0043877977434183	0.184914841849148	0.118421052631579	0.218181818181818	0.127102803738318	0.280851063829787	0.11491935483871	71	67	79	74	25	2	48	3	24	18	59	55	13	29	37
"bacOTU_67"	0.00309597523219814	0.0595446584938704	0.00616405879563774	0.0130331753554502	0.00166666666666667	0.00349344978165939	0.0405616224648986	0.0443349753694581	0.0533193936225823	0.00426257459505541	0.0072992700729927	0.0198511166253102	0.00338123415046492	0.004102096627165	0.0186795491143317	0.0154320987654321	0.00574712643678161	0.0240549828178694	0.00961136648558295	0.0389294403892944	0.0469924812030075	0.0757575757575758	0.0355140186915888	0.102127659574468	0.0524193548387097	24	24	23	20	9	3	26	1	31	107	27	3	17	91	10
"bacOTU_83"	0.00309597523219814	0.0192644483362522	0	0.0023696682464455	0.00166666666666667	0.000873362445414847	0.0343213728549142	0.0197044334975369	0.003659174072138	0.00170502983802217	0.0246350364963504	0.0148883374689826	0.00084530853761623	0.00273473108477666	0.00225442834138486	0.00352733686067019	0.00574712643678161	0.00515463917525773	0.000626828249059758	0.0364963503649635	0.0018796992481203	0.00303030303030303	0.00560747663551402	0.00851063829787234	0.00201612903225806	0	1	1	1	1	2	10	1	34	11	7	10	4	7	22
"bacOTU_89"	0.00309597523219814	0.0560420315236427	0.00379326695116169	0.0165876777251185	0	0.00262008733624454	0.0327613104524181	0.0295566502463054	0.00784108729743858	0.00682011935208866	0.0182481751824818	0.0198511166253102	0.000422654268808115	0.00182315405651778	0.00193236714975845	0.00573192239858906	0.0336617405582923	0.0154639175257732	0.00167154199749269	0.109489051094891	0.0639097744360902	0.0818181818181818	0.0448598130841121	0.0936170212765957	0.0362903225806452	34	35	26	17	5	4	33	1	16	9	10	36	8	10	33
"bacOTU_103"	0.00206398348813209	0.021015761821366	0.00189663347558084	0.0100710900473934	0.00166666666666667	0.00436681222707424	0.0904836193447738	0.0394088669950739	0.00522739153162572	0.00383631713554987	0.0492700729927007	0.138957816377171	0.00422654268808115	0.00319051959890611	0.00547504025764895	0.00573192239858906	0.061576354679803	0.0532646048109966	0.00208942749686586	0.0656934306569343	0.0357142857142857	0.0515151515151515	0.0392523364485981	0.0680851063829787	0.0423387096774194	22	18	24	20	9	5	30	2	94	15	40	115	45	26	46
"bacOTU_105"	0.00206398348813209	0.0385288966725044	0.0085348506401138	0.00888625592417062	0.00333333333333333	0.0506550218340611	0.0374414976599064	0.0147783251231527	0.00836382645060115	0.00468883205456096	0.0145985401459854	0.0173697270471464	0.00253592561284869	0.00501367365542388	0.00289855072463768	0.0101410934744268	0.0164203612479475	0.00687285223367698	0.00208942749686586	0.0535279805352798	0.114661654135338	0.218181818181818	0.0654205607476635	0.225531914893617	0.0786290322580645	50	67	45	57	15	1	13	3	19	13	23	16	2	26	15
"bacOTU_135"	0.00206398348813209	0.0140105078809107	0.00142247510668563	0.00770142180094787	0.00166666666666667	0.00262008733624454	0.0109204368174727	0.0221674876847291	0.003659174072138	0.00213128729752771	0.0109489051094891	0.00744416873449132	0.00084530853761623	0.00136736554238833	0.00225442834138486	0.00617283950617284	0.00574712643678161	0.00687285223367698	0.00104471374843293	0.0267639902676399	0.110902255639098	0.266666666666667	0.192523364485981	0.421276595744681	0.247983870967742	69	93	113	139	76	1	15	2	9	8	18	9	3	4	17
"bacOTU_145"	0.00206398348813209	0.0227670753064799	0.00331910858226648	0.0106635071090047	0	0.00786026200873362	0.0265210608424337	0.00246305418719212	0.00993204391008887	0.00383631713554987	0.00182481751824818	0.0521091811414392	0.00253592561284869	0.00774840474020055	0.00128824476650564	0.00132275132275132	0.000821018062397373	0.0687285223367698	0.0014625992478061	0.097323600973236	0.0112781954887218	0.0181818181818182	0	0.0127659574468085	0.00201612903225806	2	4	0	4	1	1	18	1	16	18	4	1	38	9	28
"bacOTU_165"	0.00206398348813209	0.0718038528896672	0	0.000592417061611374	0	0	0.0031201248049922	0.00246305418719212	0.00104547830632514	0.000852514919011083	0.000912408759124088	0.114143920595533	0	0.00501367365542388	0.0035426731078905	0.000881834215167548	0.000821018062397373	0.013745704467354	0.000835770998746344	0.0218978102189781	0.0112781954887218	0.00303030303030303	0.00747663551401869	0.00851063829787234	0.00403225806451613	3	1	4	1	0.5	3	0	0	2	4	1	1	8	5	8
"bacOTU_176"	0.00206398348813209	0.010507880910683	0.000948316737790422	0.004739336492891	0.00166666666666667	0.000873362445414847	0.0078003120124805	0.0197044334975369	0.00261369576581286	0.00213128729752771	0.00456204379562044	0.0148883374689826	0.00084530853761623	0.000911577028258888	0.00128824476650564	0.00132275132275132	0.00492610837438424	0.00687285223367698	0.000417885499373172	0.0097323600973236	0.0281954887218045	0.0151515151515152	0.0261682242990654	0.0468085106382979	0.0282258064516129	27	11	16	13	11.5	1	9	1	8	9	4	7	5	4	5
"bacOTU_205"	0.00206398348813209	0.0157618213660245	0.0431484115694642	0.00414691943127962	0	0.00786026200873362	0.0514820592823713	0.0123152709359606	0.00575013068478829	0.00127877237851662	0.00364963503649635	0.0421836228287841	0.00422654268808115	0.00683682771194166	0.0103059581320451	0.0185185185185185	0.00246305418719212	0.0309278350515464	0.00626828249059758	0.0170316301703163	0.0037593984962406	0.00606060606060606	0.0149532710280374	0.0340425531914894	0	3	3	12	11	0.5	1	8	2	42	11	77	4	17	54	7
"bacOTU_21"	0.00206398348813209	0.194395796847636	0.0042674253200569	0.0165876777251185	0.005	0.00174672489082969	0.162246489859594	0.152709359605911	0.0177731312075274	0.00895140664961637	0.0866788321167883	0.332506203473945	0.0101437024513948	0.00774840474020055	0.0241545893719807	0.0418871252204586	0.0755336617405583	0.194158075601375	0.0150438779774342	0.391727493917275	0.0112781954887218	0.0121212121212121	0.00747663551401869	0.0170212765957447	0.00403225806451613	9	3	4	6	1.5	3	41	3	124	48	152	124	134	145	227
"bacOTU_242"	0.00206398348813209	0.0192644483362522	0.0213371266002845	0.00710900473933649	0.00333333333333333	0.00174672489082969	0.0171606864274571	0.0123152709359606	0.00784108729743858	0.0302642796248934	0.0173357664233577	0.255583126550869	0.0342349957734573	0.0168641750227894	0.00837359098228663	0.0141093474426808	0.0254515599343186	0.269759450171821	0.00480568324279148	0.172749391727494	0.0056390977443609	0.00303030303030303	0.00373831775700935	0.0212765957446809	0.00806451612903226	2	3	1	4	2.5	4	15	2	8	11	34	26	135	54	43
"bacOTU_31"	0.00206398348813209	0.0788091068301226	0.0042674253200569	0.0248815165876777	0.00333333333333333	0.00349344978165939	0.046801872074883	0.0394088669950739	0.0135912179822269	0.00980392156862745	0.062043795620438	0.0595533498759305	0.00211327134404058	0.00273473108477666	0.00289855072463768	0.00881834215167548	0.0738916256157636	0.0240549828178694	0.0029251984956122	0.318734793187348	0.0639097744360902	0.112121212121212	0.0336448598130841	0.051063829787234	0.030241935483871	38	44	16	19	6.5	2	42	2	25	25	22	78	19	7	92
"bacOTU_314"	0.00206398348813209	0.0192644483362522	0.00379326695116169	0.00651658767772512	0.00333333333333333	0.00349344978165939	0.0234009360374415	0.0344827586206897	0.00679560899111343	0.00383631713554987	0.0118613138686131	0.0272952853598015	0.00422654268808115	0.00501367365542388	0.00547504025764895	0.0101410934744268	0.00492610837438424	0.0274914089347079	0.00188048474717927	0.0340632603406326	0.0357142857142857	0.0424242424242424	0.0242990654205607	0.0638297872340425	0.0181451612903226	26	16	14	15	5	3	12	2	15	24	34	6	18	16	15
"bacOTU_33"	0.00206398348813209	0.147110332749562	0.0132764343290659	0.0242890995260664	0.00833333333333333	0.00436681222707424	0.0686427457098284	0.0665024630541872	0.0141139571353894	0.0127877237851662	0.031021897810219	0.0521091811414392	0.00211327134404058	0.00455788514129444	0.0103059581320451	0.0511463844797178	0.0188834154351396	0.0429553264604811	0.0110739657333891	0.218978102189781	0.109022556390977	0.193939393939394	0.0953271028037383	0.174468085106383	0.0403225806451613	46	60	52	35	9	2	58	7	44	27	120	28	33	82	69
"bacOTU_43"	0.00206398348813209	0.0963222416812609	0.018018018018018	0.0154028436018957	0.0133333333333333	0.0183406113537118	0.0655226209048362	0.061576354679803	0.00679560899111343	0.0153452685421995	0.0328467153284672	0.0248138957816377	0	0.000911577028258888	0.000644122383252818	0.000440917107583774	0.0172413793103448	0.0223367697594502	0.0014625992478061	0.126520681265207	0.0093984962406015	0.0515151515151515	0.00747663551401869	0.0425531914893617	0.0504032258064516	9	17	6	7	9	4	25	9	38	11	0	19	11	3	38
"bacOTU_474"	0.00206398348813209	0.0122591943957968	0.00142247510668563	0.00414691943127962	0.00166666666666667	0.000873362445414847	0.0093603744149766	0.0172413793103448	0.00261369576581286	0.00127877237851662	0.00638686131386861	0.00496277915632754	0.000422654268808115	0.00227894257064722	0.000322061191626409	0.00220458553791887	0.00410509031198686	0.00343642611683849	0.00104471374843293	0.0097323600973236	0.0582706766917293	0.0424242424242424	0.0467289719626168	0.123404255319149	0.0907258064516129	29	24	29	31	21	0	7	1	7	6	8	9	2	6	5
"bacOTU_51"	0.00206398348813209	0.0297723292469352	0.00331910858226648	0.00770142180094787	0.00166666666666667	0.00524017467248908	0.0187207488299532	0.0320197044334975	0.0956612650287506	0.0110826939471441	0.0328467153284672	0.143920595533499	0.00633981403212172	0.004102096627165	0.00483091787439614	0.00749559082892416	0.0500821018062397	0.0326460481099656	0.0029251984956122	0.0559610705596107	0.0714285714285714	0.0606060606060606	0.0579439252336449	0.0851063829787234	0.0443548387096774	38	20	20	25	9	3	17	0	17	264	37	99	26	33	42
"bacOTU_599"	0.00206398348813209	0.0157618213660245	0.00331910858226648	0.00947867298578199	0.00166666666666667	0.00436681222707424	0.015600624024961	0.0443349753694581	0.00784108729743858	0.00596760443307758	0.00912408759124088	0.0297766749379653	0.00169061707523246	0.00273473108477666	0.00161030595813205	0.00352733686067019	0.00656814449917898	0.0189003436426117	0.00104471374843293	0.0194647201946472	0.0582706766917293	0.112121212121212	0.0523364485981308	0.0851063829787234	0.0483870967741935	23	37	31	32	11.5	4	25	3	12	30	15	9	11	6	9
"bacOTU_677"	0.00206398348813209	0.00350262697022767	0.000474158368895211	0.0023696682464455	0	0	0.0078003120124805	0.0246305418719212	0.00156821745948772	0	0.0218978102189781	0.00248138957816377	0	0	0	0	0.00410509031198686	0	0.000208942749686586	0.0121654501216545	0.0075187969924812	0.0181818181818182	0.00560747663551402	0.0127659574468085	0.00806451612903226	3	3	4	3	1	2	4	0	7	3	2	5	0	2	12
"bacOTU_699"	0.00206398348813209	0.00700525394045534	0.000474158368895211	0	0.0383333333333333	0.00174672489082969	0	0.00246305418719212	0.000522739153162572	0.0545609548167093	0.000912408759124088	0.054590570719603	0.000422654268808115	0.0360072926162261	0.000322061191626409	0.000881834215167548	0	0.0652920962199313	0.000626828249059758	0.0194647201946472	0.0018796992481203	0.00303030303030303	0	0	0	0	0	0	0	0	2	0	19	1	2	1	0	35	2	13
"bacOTU_75"	0.00206398348813209	0.0472854640980736	0.00284495021337127	0.00533175355450237	0.00166666666666667	0.00524017467248908	0.0296411856474259	0.0246305418719212	0.00575013068478829	0.00980392156862745	0.0583941605839416	0.0769230769230769	0.00253592561284869	0.00227894257064722	0.00805152979066022	0.00925925925925926	0.0566502463054187	0.0343642611683849	0.00271625574592562	0.0778588807785888	0.0676691729323308	0.0909090909090909	0.0467289719626168	0.234042553191489	0.0725806451612903	41	33	27	44	14	2	8	3	16	8	19	61	17	10	19
"bacOTU_76"	0.00206398348813209	0.0227670753064799	0.00331910858226648	0.00888625592417062	0.00166666666666667	0.00174672489082969	0.0234009360374415	0.0394088669950739	0.003659174072138	0.00468883205456096	0.0191605839416058	0.30272952853598	0.0143702451394759	0.0150410209662716	0.0260869565217391	0.0299823633156966	0.0213464696223317	0.326460481099656	0.0106560802340159	0.153284671532847	0.0639097744360902	0.118181818181818	0.0523364485981308	0.157446808510638	0.0584677419354839	38	29	39	40	17	2	23	1	23	4	135	49	249	119	107
"bacOTU_78"	0.00206398348813209	0.0192644483362522	0.0118539592223803	0.0106635071090047	0.00166666666666667	0.0270742358078603	0.0218408736349454	0.0147783251231527	0.0104547830632514	0.00213128729752771	0.00182481751824818	0.00992555831265509	0.00211327134404058	0.00182315405651778	0.00515297906602254	0.00573192239858906	0	0.0189003436426117	0.0029251984956122	0.0072992700729927	0.0169172932330827	0.0545454545454545	0.00560747663551402	0.0127659574468085	0.00806451612903226	8	20	9	8	1.5	2	20	2	14	41	40	2	16	22	13
"bacOTU_846"	0.00206398348813209	0.0175131348511384	0.00189663347558084	0.00414691943127962	0.00833333333333333	0.00786026200873362	0.031201248049922	0.0295566502463054	0.00784108729743858	0.00170502983802217	0.00638686131386861	0.00496277915632754	0.00126796280642434	0.00136736554238833	0.00193236714975845	0.00308641975308642	0.00164203612479475	0.00687285223367698	0.000626828249059758	0.0121654501216545	0.0037593984962406	0.0212121212121212	0.00747663551401869	0.0170212765957447	0.00806451612903226	5	5	2	10	1.5	1	6	3	19	20	9	2	4	3	9
"bacOTU_85"	0.00206398348813209	0.0823117338003503	0.00568990042674253	0.0248815165876777	0.005	0.00262008733624454	0.0265210608424337	0.0295566502463054	0.00418191322530057	0.00596760443307758	0.0182481751824818	0.196029776674938	0.00464919695688926	0.0391978122151322	0.0225442834138486	0.0238095238095238	0.0229885057471264	0.338487972508591	0.014625992478061	0.0948905109489051	0.152255639097744	0.175757575757576	0.149532710280374	0.348936170212766	0.133064516129032	67	65	74	72	30	4	50	2	15	8	54	27	207	110	22
"bacOTU_86"	0.00206398348813209	0.0227670753064799	0.00616405879563774	0.00770142180094787	0.005	0.00960698689956332	0.0405616224648986	0.0714285714285714	0.00731834814427601	0.00682011935208866	0.0693430656934307	0.0347394540942928	0.000422654268808115	0.00136736554238833	0.000966183574879227	0.00396825396825397	0.0229885057471264	0.00343642611683849	0.000626828249059758	0.143552311435523	0.0488721804511278	0.0515151515151515	0.0242990654205607	0.0297872340425532	0.0241935483870968	23	19	12	6	6	2	11	3	26	16	8	36	1	8	71
"bacOTU_880"	0.00206398348813209	0.0140105078809107	0.00379326695116169	0.00651658767772512	0.00166666666666667	0.0165938864628821	0.0140405616224649	0.00738916256157635	0.00156821745948772	0.0208866155157715	0.00364963503649635	0.0198511166253102	0.0029585798816568	0.00182315405651778	0.00225442834138486	0.0405643738977072	0	0.0120274914089347	0.00229837024655244	0.10705596107056	0	0.00303030303030303	0	0.140425531914894	0.00403225806451613	0	0	0	35	0.5	2	13	0	8	5	98	0	5	22	33
