ZH11BacBI05501	ZH11BacBI05502	ZH11BacBI05503	ZH11BacBI05504	ZH11BacBI05505	ZH11BacBI05506	ZH11BacBI05507	ZH11BacBI05508	ZH11BacBI05509	ZH11BacBI0401	ZH11BacBI0402	ZH11BacBI0403	ZH11BacBI0404	ZH11BacBI0405	ZH11BacBI0406	ZH11BacBI0407	ZH11BacBI0408	ZH11BacBI0409	ZH11BacBI0301	ZH11BacBI0302	ZH11BacBI0303	ZH11BacBI0304	ZH11BacBI0305	ZH11BacBI0306	ZH11BacBI0307	ZH11BacBI0308	ZH11BacBI0309	ZH11BacBI0001	ZH11BacBI0002	ZH11BacBI0003	ZH11BacBI0004	ZH11BacBI0005	ZH11BacBI0006	ZH11BacBI0007	ZH11BacBI0008	ZH11BacBI0009
OTU_83	0.00162966029773979	0.00216717581211609	0.00177616738601446	0.000723304020578976	0.00105650735077851	0.00134049709774058	0.00114604809337929	0.00136357348430455	0.00131450316315469	0.00566367344414773	0.00368089763195977	0.00299095117370309	0.00307955960537895	0.00347482316873096	0.0036333252147876	0.00324833272871018	0.00287149772963054	0.00298567274230396	0.0071973693798523	0.00485842162771006	0.004262486015228	0.00261923948024861	0.00459111011168578	0.00508553735448271	0.00458366950807404	0.00622606162689214	0.0041419100554843	0	0	0	0	0	0	0	0	0
OTU_44	0.00154388870312191	0.00173374064969287	0.00143784978867837	0.000994543028296092	0.00110244245298627	0.000878256719209346	0.00273288391498139	0.0017271930801191	0.00105160253052375	0.00906187751063636	0.00690168305992457	0.00715691887993239	0.00424294878963322	0.00512536417387817	0.00573257978333155	0.00464047532672882	0.00502512102685345	0.00511829612966394	0.0086593350351348	0.0081621483345529	0.00623585917042614	0.00476225360045203	0.00633256567129073	0.0058927655059879	0.00550040340968885	0.00840518319630439	0.00471985099345885	0	0	0	0	0	0	0	0	0
OTU_50	0.00154388870312191	0.00216717581211609	0.00186074678534848	0.00090413002572372	0.00110244245298627	0.000878256719209346	0.00141052073031298	0.00154538328221183	0.00113923607473406	0.00849551016622159	0.00391095373395726	0.00502052518443018	0.00301112494748164	0.00642842286215228	0.00532887698168849	0.00371238026138306	0.00358937216203818	0.00383872209724795	0.00539802703488922	0.00621877968346887	0.00513077020351518	0.00380980288036162	0.00585762324594393	0.00484336890903115	0.00527121993428515	0.00684866778958135	0.00471985099345885	0	0	0	0	0	0	0	0	0
OTU_73	0.00154388870312191	0.000693496259877148	0.000676635194672175	0.000180826005144744	0.000413415919869852	0.000323568264971864	0.000617102819511927	0.000454524494768184	0.000876335442103125	0.00339820406648864	0.00207050491797737	0.00181593464117687	0.00191617042112468	0.00147679984671066	0.00258369793051563	0.00150815448118687	0.00167504034228448	0.00170609870988798	0.00359868468992615	0.00252637924640923	0.00221017793382192	0.00101197889009606	0.00213724091406062	0.00234096163936506	0.00286479344254628	0.00373563697613528	0.00163749932426123	0	0	0	0	0	0	0	0	0
OTU_45	0.00145811710850403	0.00112693142230036	0.00135327038934435	0.000587684516720418	0.000826831839739705	0.000462240378531235	0.000617102819511927	0.00145447838325819	0.000876335442103125	0.00509730609973295	0.00414100983595474	0.00437960707577952	0.00266895165799509	0.00312734085185786	0.00266443849084424	0.00278428519603729	0.00275185199089594	0.00277241040356797	0.00584786262112999	0.00398390573472225	0.00449929079385177	0.00380980288036162	0.00514520960792372	0.0046012004635796	0.00355234386875738	0.00591475854554753	0.00317867515886004	0	0	0	0	0	0	0	0	0
OTU_52	0.00145811710850403	0.00121361845478501	0.000761214594006196	0.00045206501286186	0.000551221226493136	0.000462240378531235	0.00088157545644561	0.00109085878744364	0.000613434809472187	0.00608844895245881	0.00356586958096103	0.00256367243460265	0.00198460507902199	0.00251924679732995	0.0036333252147876	0.00127613071485043	0.00263220625216133	0.00170609870988798	0.00483573255208826	0.00330372670684284	0.00299952719590118	0.00172631693016386	0.00379953940277444	0.00347108105147233	0.00194805954093147	0.00591475854554753	0.00308235166919762	0	0	0	0	0	0	0	0	0
OTU_53	0.00145811710850403	0.00164705361720823	0.00109953219134228	0.00067809751929279	0.000780896737531943	0.000416016340678111	0.00132236318466842	0.00109085878744364	0.001402136707365	0.00580526528025142	0.00609648670293337	0.00405914802145419	0.00314799426327626	0.00330108201029441	0.0029874007321587	0.0033643446118784	0.00299114346836515	0.00266577923419997	0.00584786262112999	0.00340089513939704	0.00418355108902007	0.00273829582025991	0.00538268082059712	0.00371324949692388	0.00332316039335368	0.00669301624890905	0.00346764562784732	0	0	0	0	0	0	0	0	0
OTU_58	0.00145811710850403	0.000606809227392504	0.000592055795338153	0.000497271514148046	0.000551221226493136	0.000231120189265617	0.000617102819511927	0.000727239191629095	0.000613434809472187	0.00254865304986648	0.00230056101997486	0.00245685274982753	0.00171086644743275	0.00173741158436548	0.00129184896525781	0.00243624954653263	0.00167504034228448	0.00117294286304799	0.0028114724140048	0.00252637924640923	0.00276272241727741	0.00184537327017516	0.00158314141782268	0.0016951791181609	0.00171887606552777	0.00295737927277377	0.00250441073122306	0	0	0	0	0	0	0	0	0
OTU_64	0.00145811710850403	0.00130030548726965	0.00143784978867837	0.000497271514148046	0.000964637146362989	0.000508464416384358	0.00088157545644561	0.00154538328221183	0.000788701897892812	0.0041061632470071	0.00437106593795223	0.00373868896712886	0.00246364768430316	0.00208489390123858	0.00331036297347315	0.00255226142970085	0.00299114346836515	0.00309230391167196	0.00326130800024557	0.00466408476260165	0.00252591763865363	0.00178584510016951	0.00395785354455671	0.00387469512722492	0.00275020170484442	0.00482519776084141	0.00327499864852247	0	0	0	0	0	0	0	0	0
OTU_106	0.00137234551388614	0.000693496259877148	0.000761214594006196	4.5206501286186e-05	0.000275610613246568	0.000462240378531235	0.000705260365156488	0.000727239191629095	0.000525801265261875	0.00184069386934801	0.00276067322396983	0.00245685274982753	0.0013686931579462	0.00165054100514721	0.00193777344788672	0.00139214259801865	0.0020339775584883	0.00127957403241598	0.00269901351744461	0.00242921081385503	0.00165763345036644	0.00172631693016386	0.00269134041029856	0.00226023882421454	0.00171887606552777	0.00249042465075686	0.00240808724156064	0	0	0	0	0	0	0	0	0
OTU_54	0.00128657391926826	0.000866870324846435	0.000761214594006196	0.00045206501286186	0.000505286124285375	0.000462240378531235	0.00105789054773473	0.000909048989536369	0.00113923607473406	0.0042477550831108	0.00471615009094846	0.00235003306505243	0.00218990905271392	0.00217176448045685	0.00355258465445899	0.00208821389702797	0.00323043494583436	0.00170609870988798	0.00461081475896788	0.00417824259983065	0.00299952719590118	0.00220254229020906	0.0037203823318833	0.00355180386662285	0.00263560996714257	0.0043582431388245	0.00288970468987276	0	0	0	0	0	0	0	0	0
OTU_61	0.00128657391926826	0.00156036658472358	0.00169158798668044	0.000723304020578976	0.000872766941947466	0.000739584605649975	0.00132236318466842	0.00109085878744364	0.000788701897892812	0.00608844895245881	0.00529129034594217	0.00331141022802842	0.00239521302640585	0.00286672911420304	0.00282591961150147	0.00324833272871018	0.00346972642330357	0.00351882858914396	0.00551048593144942	0.00505275849281846	0.00473609557247555	0.00333357752031642	0.00379953940277444	0.00290602134541869	0.00572958688509255	0.00575910700487523	0.00366029260717217	0	0	0	0	0	0	0	0	0
OTU_71	0.00128657391926826	0.0013869925197543	0.000507476396004131	0.000542478015434232	0.000597156328700898	0.000508464416384358	0.00132236318466842	0.0024544322717482	0.001402136707365	0.00566367344414773	0.00310575737696606	0.00331141022802842	0.00164243178953544	0.00312734085185786	0.00355258465445899	0.00266827331286907	0.00299114346836515	0.00234588572609597	0.00607278041425038	0.00495559006026426	0.00402568123660422	0.00232159863022036	0.00443279596990351	0.00468192327873011	0.00481285298347774	0.0046695462201691	0.00423823354514672	0	0	0	0	0	0	0	0	0
OTU_75	0.00128657391926826	0.000520122194907861	0.000676635194672175	0.000497271514148046	0.00068902653311642	0.000554688454237481	0.000528945273867366	0.00109085878744364	0.000262900632630937	0.00495571426362926	0.0048311781419472	0.00331141022802842	0.0027373863158924	0.00451727011935025	0.00290666017183008	0.00255226142970085	0.00275185199089594	0.00170609870988798	0.00359868468992615	0.00427541103238485	0.00339420182694081	0.00285735216027122	0.00308712576475423	0.00395541794237544	0.00469826124577589	0.00544780392353062	0.00279338120021034	0	0	0	0	0	0	0	0	0
OTU_79	0.00128657391926826	0.00147367955223894	0.00143784978867837	0.000271239007717116	0.00068902653311642	0.000832032681356222	0.00114604809337929	0.000909048989536369	0.000788701897892812	0.00523889793583665	0.00379592568295851	0.00373868896712886	0.00191617042112468	0.0046910112777868	0.00290666017183008	0.00243624954653263	0.00299114346836515	0.00287904157293596	0.00494819144864846	0.00583010595325207	0.00347313675314874	0.00226207046021471	0.00387869647366557	0.00347108105147233	0.00401071081956479	0.00607041008621984	0.00317867515886004	0	0	0	0	0	0	0	0	0
OTU_81	0.00128657391926826	0.00130030548726965	0.00109953219134228	0.000497271514148046	0.000367480817662091	0.000832032681356222	0.000969733002090171	0.00136357348430455	0.000963968986313437	0.00438934691921449	0.00506123424394468	0.00256367243460265	0.0020530397369193	0.00321421143107614	0.00347184409413038	0.00255226142970085	0.00239291477469212	0.00245251689546397	0.00551048593144942	0.00310938984173444	0.00276272241727741	0.00303593667028817	0.00427448182812124	0.00339035823632181	0.00320856865565183	0.0043582431388245	0.00240808724156064	0	0	0	0	0	0	0	0	0
OTU_63	0.00120080232465037	0.000520122194907861	0.000845793993340218	0.000406858511575674	0.000367480817662091	0.000462240378531235	0.000705260365156488	0.000454524494768184	0.000876335442103125	0.0042477550831108	0.00195547686697863	0.00256367243460265	0.00157399713163813	0.00295359969342132	0.00234147624952979	0.00139214259801865	0.00251256051342672	0.00117294286304799	0.00348622579336596	0.00233204238130083	0.00236804778623778	0.00142867608013561	0.00166229848871382	0.00104939659695675	0.00171887606552777	0.00264607619142916	0.00163749932426123	0	0	0	0	0	0	0	0	0
OTU_78	0.00111503073003249	0.000433435162423217	0.000422896996670109	0.000271239007717116	0.000183740408831045	0.000323568264971864	8.8157545644561e-05	0.000454524494768184	0.00035053417684125	0.00155751019714063	0.00126530856098617	0.00192275432595198	0.0013686931579462	0.0019980233220203	0.00104962728427197	0.000928095065345765	0.00179468608101909	0.00127957403241598	0.00213671903464365	0.00194336865108402	0.00260485256486155	0.00101197889009606	0.00182061263049609	0.00129156504240831	0.00194805954093147	0.00342433389479068	0.00211911677257336	0	0	0	0	0	0	0	0	0
OTU_118	0.000943487540796723	0.000433435162423217	0.000845793993340218	0.000135619503858558	0.00032154571545433	0.00013867211355937	0.000264472636933683	0.000545429393721821	0.000438167721051562	0.00269024488597017	0.00126530856098617	0.00224321338027731	0.000752781236870409	0.00112931752983756	0.0012111084049292	0.00127613071485043	0.000957165909876847	0.00085304935494399	0.00123704786216211	0.00174903178597562	0.00197337315519815	0.000773866210073454	0.00213724091406062	0.00193734756361246	0.00103132563931666	0.00311303081344607	0.000770587917299404	0	0	0	0	0	0	0	0	0
OTU_77	0.000943487540796723	0.00112693142230036	0.000845793993340218	0.000271239007717116	0.000275610613246568	0.000693360567796852	0.000705260365156488	0.000727239191629095	0.000525801265261875	0.0042477550831108	0.00356586958096103	0.00181593464117687	0.00198460507902199	0.00356169374794923	0.00234147624952979	0.00174017824752331	0.00251256051342672	0.00255914806483197	0.00371114358648634	0.00194336865108402	0.00228911286002985	0.00160726059015256	0.00292881162297196	0.00242168445451558	0.00332316039335368	0.00420259159815219	0.00231176375189821	0	0	0	0	0	0	0	0	0
OTU_56	0.000857715946178839	0.000780183292361791	0.000761214594006196	0.000497271514148046	0.000505286124285375	0.000508464416384358	0.000969733002090171	0.00136357348430455	0.000963968986313437	0.00353979590259233	0.00310575737696606	0.00299095117370309	0.00260051700009778	0.00390917606482233	0.00226073568920118	0.00174017824752331	0.00155539460354988	0.00255914806483197	0.00382360248304653	0.00310938984173444	0.00339420182694081	0.00172631693016386	0.0027704974811897	0.00322891260602077	0.00366693560645923	0.00373563697613528	0.00250441073122306	0	0	0	0	0	0	0	0	0
OTU_76	0.000857715946178839	0.000953557357331078	0.000592055795338153	0.000180826005144744	0.000183740408831045	0.000369792302824988	0.000264472636933683	0.000545429393721821	0.0007010683536825	0.00226546937765909	0.00195547686697863	0.00170911495640176	0.00164243178953544	0.00104244695061929	0.0017762923272295	0.00220422578019619	0.00191433181975369	0.00106631169367999	0.00202426013808346	0.00174903178597562	0.002131243007614	0.00113103523010736	0.00189976970138722	0.00121084222725779	0.00126050911472036	0.00202347002873995	0.00144485234493638	0	0	0	0	0	0	0	0	0
OTU_48	0.000771944351560955	0.0019938017471468	0.00169158798668044	0.00067809751929279	0.000734961635324182	0.000600912492090605	0.00105789054773473	0.000727239191629095	0.00105160253052375	0.00495571426362926	0.00356586958096103	0.00352504959757864	0.00239521302640585	0.00269298795576649	0.00290666017183008	0.00266827331286907	0.00239291477469212	0.00234588572609597	0.00562294482800961	0.00446974789749325	0.00315739704831703	0.00220254229020906	0.0030079686938631	0.00355180386662285	0.00355234386875738	0.00404694005747989	0.00269705771054791	0	0	0	0	0	0	0	0	0
OTU_57	0.000771944351560955	0.000953557357331078	0.000592055795338153	0.000361652010289488	0.000459351022077614	0.000369792302824988	0.00088157545644561	0.000909048989536369	0.0007010683536825	0.00382297957479972	0.00264564517297108	0.00149547558685154	0.00218990905271392	0.0019980233220203	0.00217999512887256	0.00208821389702797	0.0020339775584883	0.00159946754051998	0.00337376689680577	0.00174903178597562	0.00189443822899022	0.00148820425014126	0.00229555505584289	0.00339035823632181	0.00206265127863332	0.00326868235411837	0.00211911677257336	0	0	0	0	0	0	0	0	0
OTU_66	0.000771944351560955	0.000780183292361791	0.000422896996670109	0.000406858511575674	0.000183740408831045	0.00013867211355937	0.000617102819511927	0.000818144090582732	0.000438167721051562	0.00353979590259233	0.0024155890709736	0.00192275432595198	0.0013686931579462	0.000955576371401014	0.00169555176690088	0.00220422578019619	0.00191433181975369	0.00255914806483197	0.00247409572432423	0.00281788454407183	0.002131243007614	0.00113103523010736	0.00118735606336701	0.00234096163936506	0.00160428432782591	0.00233477311008455	0.00115588187594911	0	0	0	0	0	0	0	0	0
OTU_67	0.000771944351560955	0.000433435162423217	0.000592055795338153	0.000406858511575674	0.00032154571545433	0.000323568264971864	0.000617102819511927	0.00118176368639728	8.76335442103124e-05	0.00155751019714063	0.00230056101997486	0.00160229527162665	0.000958085210562339	0.00147679984671066	0.0012111084049292	0.00162416636435509	0.00155539460354988	0.000746418185575991	0.00202426013808346	0.00204053708363822	0.00205230808140607	0.00101197889009606	0.00110819899247588	0.00266385289996713	0.00160428432782591	0.00264607619142916	0.00221544026223579	0	0	0	0	0	0	0	0	0
OTU_74	0.000771944351560955	0.000953557357331078	0.000845793993340218	0.000361652010289488	0.000229675511038807	0.000462240378531235	0.000705260365156488	0.000727239191629095	0.000175267088420625	0.00297342855817756	0.00333581347896354	0.00170911495640176	0.00177930110533006	0.00286672911420304	0.00226073568920118	0.00139214259801865	0.00119645738734606	0.00159946754051998	0.002923931310565	0.00272071611151763	0.00181550330278229	0.00136914791012996	0.00182061263049609	0.00258313008481661	0.00160428432782591	0.00233477311008455	0.00163749932426123	0	0	0	0	0	0	0	0	0
OTU_85	0.000771944351560955	0.000520122194907861	0.000338317597336087	0.000271239007717116	0.00032154571545433	0.000323568264971864	0.000264472636933683	0.000818144090582732	0.000525801265261875	0.00198228570545171	0.00253061712197234	0.00160229527162665	0.000889650552665029	0.00191115274280203	0.00137258952558643	0.00208821389702797	0.000717874432407635	0.00170609870988798	0.00269901351744461	0.00272071611151763	0.00197337315519815	0.00101197889009606	0.00182061263049609	0.00121084222725779	0.00194805954093147	0.00202347002873995	0.00163749932426123	0	0	0	0	0	0	0	0	0
OTU_101	0.000686172756943071	0.000693496259877148	0.00093037339267424	0.000180826005144744	0.000367480817662091	0.000508464416384358	0.000705260365156488	0.000636334292675458	0.0007010683536825	0.00297342855817756	0.00276067322396983	0.00224321338027731	0.000889650552665029	0.00165054100514721	0.00169555176690088	0.00104410694851399	0.00215362329722291	0.00127957403241598	0.00236163682776404	0.00165186335342142	0.00181550330278229	0.00130961974012431	0.00245386919762516	0.00217951600906402	0.00183346780322962	0.00264607619142916	0.00183014630358608	0	0	0	0	0	0	0	0	0
OTU_123	0.000686172756943071	0.000173374064969287	0.000422896996670109	9.0413002572372e-05	0.000183740408831045	4.62240378531235e-05	0.000176315091289122	0.000454524494768184	0.000525801265261875	0.0021238775415554	0.0016103927139824	0.00138865590207643	0.000958085210562339	0.00086870579218274	0.000726665042957521	0.00116011883168221	0.00107681164861145	0.000746418185575991	0.00112458896560192	0.00116602119065041	0.00094721911449511	0.000416697190039552	0.00118735606336701	0.00145301067270935	0.000802142163912957	0.00186781848806764	0.000866911406961829	0	0	0	0	0	0	0	0	0
OTU_133	0.000686172756943071	0.000173374064969287	0.000169158798668044	0	9.18702044155227e-05	0.000184896151412494	0	0.000454524494768184	8.76335442103124e-05	0.000707959180518466	0.000460112203994971	0.000320459054325331	0.00047904260528117	0.000608094054527918	0.00024222168098584	0.000580059415841103	0.000478582954938424	0.000213262338735997	0.00101213006904173	0.000583010595325207	0.000473609557247555	0.000535753530050853	0.000474942425346805	0.000484336890903115	0.000687550426211106	0.000311303081344607	0.00115588187594911	0	0	0	0	0	0	0	0	0
OTU_68	0.000686172756943071	0.000346748129938574	0.000422896996670109	0.000180826005144744	0.000137805306623284	0.000416016340678111	0.000969733002090171	0.000454524494768184	0.000438167721051562	0.00226546937765909	0.00184044881597988	0.00149547558685154	0.00061591192107579	0.00138992926749238	0.00185703288755811	0.00162416636435509	0.000358937216203818	0.000959680524311988	0.00213671903464365	0.00233204238130083	0.00157869852415852	0.00113103523010736	0.00110819899247588	0.00217951600906402	0.00171887606552777	0.00124521232537843	0.00125220536561153	0	0	0	0	0	0	0	0	0
OTU_70	0.000686172756943071	0.000953557357331078	0.000422896996670109	0.000271239007717116	0.000275610613246568	0.000462240378531235	0.000176315091289122	0.00109085878744364	0.000876335442103125	0.00169910203324432	0.00149536466298366	0.00235003306505243	0.0013686931579462	0.00191115274280203	0.0012111084049292	0.00150815448118687	0.00167504034228448	0.00159946754051998	0.00269901351744461	0.00310938984173444	0.002131243007614	0.00166678876015821	0.00150398434693155	0.00145301067270935	0.00194805954093147	0.00186781848806764	0.00173382281392366	0	0	0	0	0	0	0	0	0
