bacOTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
bacOTU_1079	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Pyrinomonas_methylaliphatogenes
bacOTU_1030	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Sporichthyaceae	Sporichthya	Sporichthya_polymorpha
bacOTU_1044	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Legionella	Methylomicrobium_album
bacOTU_1071	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	Phycisphaera	Phycisphaera_mikurensis
bacOTU_1059	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Caulobacter	Caulobacter_henricii
bacOTU_1070	Bacteria	Acidobacteria	Acidobacteria_Gp6	Unassigned	Unassigned	Gp6	Unassigned
bacOTU_1057	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia	Kaistia_geumhonensis
bacOTU_1062	Bacteria	Chloroflexi	Actinobacteria	Actinomycetales	Thermogemmatisporaceae	Thermogemmatispora	Thermogemmatispora_foliorum
bacOTU_1075	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Syntrophobacter	Syntrophobacter_pfennigii
bacOTU_1065	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	Paenibacillus_thermoaerophilus
bacOTU_1073	Bacteria	Proteobacteria	Gammaproteobacteria	Desulfuromonadales	Thermaceae	Pelobacter	Propionivibrio_limicola
bacOTU_1068	Bacteria	Proteobacteria	Deltaproteobacteria	Rhodospirillales	Acetobacteraceae	Syntrophobacter	Syntrophobacter_wolinii
bacOTU_1064	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	Solirubrobacter_taibaiensis
bacOTU_1046	Bacteria	Proteobacteria	Deltaproteobacteria	Actinomycetales	Desulfobacteraceae	Gp6	Desulfospira_joergensenii
bacOTU_1050	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Haliangium_ochraceum
bacOTU_1055	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Phaselicystidaceae	Phaselicystis	Phaselicystis_flava
bacOTU_1093	Bacteria	Proteobacteria	Alphaproteobacteria	Actinomycetales	Fervidobacteriaceae	Fervidobacterium	Fervidobacterium_riparium
bacOTU_1063	Bacteria	Candidatus_Saccharibacteria	Unassigned	Unassigned	Unassigned	Saccharibacteria_genera_incertae_sedis	Unassigned
bacOTU_1060	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	Hyphomicrobium_sulfonivorans
bacOTU_1078	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Acidimicrobineae_incertae_sedis	Aciditerrimonas	Aciditerrimonas_ferrireducens
bacOTU_1074	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_taiwanensis
bacOTU_1082	Bacteria	Chloroflexi	Ardenticatenia	Ardenticatenales	Ardenticatenaceae	Ardenticatena	Ardenticatena_maritima
bacOTU_1080	Bacteria	Parcubacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Parcubacteria_genera_incertae_sedis	Nannocystis_exedens
bacOTU_1066	Bacteria	Acidobacteria	Deltaproteobacteria	Rhodospirillales	Deferribacterales_incertae_sedis	Gp10	Reyranella_graminifolii
bacOTU_1076	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium	Thermomicrobium_roseum
bacOTU_1084	Bacteria	Poribacteria	Deltaproteobacteria	Thermomicrobiales	Thermomicrobiaceae	Poribacteria_genera_incertae_sedis	Ardenticatena_maritima
bacOTU_1088	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Geobacter	Desulfoglaeba_alkanexedens
bacOTU_1085	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Rhodocytophaga	Rhodocytophaga_aerolata
bacOTU_1091	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Labrys	Labrys_wisconsinensis
bacOTU_1081	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas	Hyphomonas_chukchiensis
bacOTU_1069	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia_phymatum
bacOTU_1101	Bacteria	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus	Oligoflexus_tunisiensis
bacOTU_1077	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_jaspsi
bacOTU_1127	Bacteria	Crenarchaeota	Thermoprotei	Thermoproteales	Thermoproteaceae	Pyrobaculum	Pyrobaculum_aerophilum
bacOTU_1106	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Thermodesulfovibrio	Thermodesulfovibrio_hydrogeniphilus
bacOTU_1112	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Ohtaekwangia	Ohtaekwangia_kribbensis
bacOTU_1083	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia	Parachlamydia_acanthamoebae
bacOTU_1105	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Gp1	Edaphobacter_aggregans
bacOTU_1111	Bacteria	Chloroflexi	Thermomicrobia	Thermomicrobiales	Thermomicrobiaceae	Thermomicrobium	Thermomicrobium_carboxidum
bacOTU_1116	Bacteria	Firmicutes	Bacilli	Bacillales	Thermoactinomycetaceae_1	Shimazuella	Shimazuella_kribbensis
bacOTU_1104	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Tumebacillus	Tumebacillus_ginsengisoli
bacOTU_1109	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Methylococcaceae	Litoricola	Litoricola_marina
bacOTU_1108	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dyella	Dyella_terrae
bacOTU_1086	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Cystobacter	Cystobacter_badius
bacOTU_1097	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	Rubellimicrobium_mesophilum
bacOTU_1098	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Malonomonas	Malonomonas_rubra
bacOTU_1128	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Diplorickettsia	Diplorickettsia_massiliensis
bacOTU_1126	Bacteria	Actinobacteria	Actinobacteria	Acidimicrobiales	Iamiaceae	Blastococcus	Blastococcus_jejuensis
bacOTU_1107	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	Nocardia_miyunensis
bacOTU_1120	Bacteria	Verrucomicrobia	Subdivision3	Verrucomicrobiales	Verrucomicrobiaceae	Subdivision3_genera_incertae_sedis	Limisphaera_ngatamarikiensis
bacOTU_1124	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia	Pseudonocardia_hydrocarbonoxydans
bacOTU_1102	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Ectothiorhodospiraceae	Thiohalomonas	Thiohalomonas_nitratireducens
bacOTU_1129	Bacteria	Acidobacteria	Acidobacteria_Gp1	Unassigned	Unassigned	Acidipila	Telmatobacter_bradus
bacOTU_1122	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter_bemidjiensis
bacOTU_1117	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Roseomonas	Fodinicurvata_fenggangensis
bacOTU_1133	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Marinilabiliaceae	Natronoflexus	Natronoflexus_pectinivorans
bacOTU_1125	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_marrakechensis
bacOTU_1119	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	Ignavibacterium_album
bacOTU_1121	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Taonella	Taonella_mepensis
bacOTU_1134	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Cystobacteraceae	Geobacter	Anaeromyxobacter_dehalogenans
bacOTU_1103	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Rhizobium_soli
bacOTU_1131	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Sulfuricellaceae	Sulfuriferula	Sulfuriferula_multivorans
bacOTU_1132	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Oceanicella	Pleomorphobacterium_xiamenense
bacOTU_1118	Bacteria	Proteobacteria	Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae	Desulfoglaeba	Desulfoglaeba_alkanexedens
bacOTU_1135	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Brevifollis	Brevifollis_gellanilyticus
bacOTU_1136	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Vibrionimonas_magnilacihabitans
