TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9	TAH10	TABS1	TABS2	TABS3	TABS4	TABS5	TAE0BS1	TAE0BS2	TAE0BS3	TAE0BS4	TAE0BS5	TAE0D1	TAE0D4	TAE0D5	TAE0D7	TAE0D9	TAE0H6	TAE0H7	TAE0H8	TAE0H9	TAE0H10
OTU_290	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	4	30	0	0	1	29	44	0	0	13	34	0	0	0	3	0	0	4	0	0	3
OTU_926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	10	4	3	0	0	17	0	0	0	0	0	0	1	0	0	0
OTU_475	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	6	2	0	41	0	8	0	0	42	0	0	0	2	0	0	0	0	0	0
OTU_421	0	0	0	1	7	0	6	12	0	3	0	0	0	0	8	0	0	0	7	1	17	10	4	0	3	18	10	9	0	1	0	3	1	8	0	0	0	0	5	0
OTU_525	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	2	2	1	2	17	5	6	3	6	18	1	0	0	0	0	0	3	0	0	0	1
OTU_994	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	2	1	0	0	6	0	0	0	0	5	0	0	7	0	0	0	0	0	0	0
OTU_243	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	2	0	0	0	2	13	10	22	43	35	18	20	41	55	46	0	2	0	0	0	0	0	0	0	2
OTU_399	0	0	0	0	0	0	0	0	0	0	1	105	0	0	0	2	0	8	3	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	3	0	6
OTU_531	0	2	0	0	22	1	1	14	0	2	10	0	0	3	1	0	1	0	0	2	1	1	1	0	0	1	0	1	0	0	1	0	18	1	1	2	5	0	1	1
OTU_553	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	3	0	20	8	3	7	0	0	0	1	0	2	0	0	0	0
OTU_570	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	27	0	21	6	22	28	3	19	11	29	0	1	0	0	0	0	0	0	0	1
OTU_388	0	0	0	0	0	0	0	0	0	136	5	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
OTU_777	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	2	4	6	4	0	4	6	7	0	1	0	0	0	0	0	0	0	0
OTU_697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	11	4	8	1	0	13	1	4	0	0	0	0	0	0	0	0	0	0
OTU_968	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	8	4	8	6	9	5	5	7	8	13	0	0	0	0	1	1	0	1	0	2
OTU_273	0	0	0	0	0	0	0	0	0	0	0	5	3	5	5	7	0	2	3	2	8	3	25	25	55	14	11	47	17	51	0	0	0	1	0	8	0	7	7	3
OTU_1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	2	2	6	0	0	3	4	6	0	0	0	0	0	0	0	0	1	4	0
OTU_1130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	5	1	0	2	1	9	0	0	0	0	0	0	0	0	0	0
OTU_666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	4	3	1	1	4	7	4	3	0	0	2	0	0	2	0	0	1	0	0
OTU_546	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	1	13	2	0	1	3	27	6	2	1	1	16	14	7	3	0	0	1	0	7	0	5	0	2
OTU_530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	15	1	7	5	2	15	0	10	5	4	0	0	0	0	0	0	0	0	0	1
OTU_597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	3	5	2	28	4	2	5	6	44	0	0	0	0	0	0	4	0	0	0
OTU_402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	74	18	3	6	1	66	15	4	0	0	0	0	0	0	2	0	0	0
OTU_230	0	0	0	0	0	0	0	0	0	0	5	336	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0
OTU_314	0	0	2	0	5	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	1	1	19	2	53	0	3	22	0	46	0	0	2	0	0	17	0	0	0	0
OTU_439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0
OTU_310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	9	11	36	15	7	3	29	62	15	0	0	0	0	0	0	0	0	0	0
OTU_591	0	2	0	0	0	0	0	0	0	0	14	0	0	0	0	0	4	0	0	8	2	0	0	0	7	4	0	0	0	17	0	0	0	0	0	0	6	0	0	5
OTU_1108	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
OTU_395	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	12	18	18	21	15	12	20	23	26	11	0	1	0	0	0	0	0	0	0	0
OTU_497	0	0	1	0	0	0	0	0	1	2	0	5	0	0	0	0	0	0	0	0	50	4	3	4	2	53	2	1	5	12	0	0	0	1	0	0	2	0	0	0
OTU_701	0	0	0	0	0	0	0	0	0	0	0	4	5	5	3	0	0	0	4	8	2	0	0	16	0	0	2	2	9	3	0	0	0	0	0	0	0	0	3	14
OTU_554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	13	9	20	0	4	17	15	21	0	0	0	0	0	0	0	0	0	0
OTU_718	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	24	0	1	0	0	27	0	0	0	3	0	0	1	2	0	0	5	0	0	0
OTU_723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	6	10	2	0	4	4	22	0	0	0	0	0	0	0	0	0	0
OTU_612	0	0	0	1	1	0	1	2	0	0	2	1	0	0	0	0	0	2	0	0	1	0	30	18	8	1	0	36	9	9	5	8	0	0	0	0	1	0	0	0
OTU_647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	2	7	0	0	18	0	6	0	0	0	0	0	0	0	0	0	0
OTU_285	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0	0	30	112	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	151	3
OTU_646	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	9	8	12	8	8	12	7	7	13	22	0	1	0	0	0	0	1	0	0	2
OTU_752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU_889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	6	0	0	1	0	15	0	0	0	0	0	0	0	0	0	0
OTU_1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	15	3	7	5	4	6	1	4	0	0	0	0	0	0	0	0	0	0
OTU_284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	62	8	2	3	0	88	10	2	4	0	0	0	0	0	0	0	0	0	0	1
OTU_738	0	0	0	0	0	4	0	0	0	0	0	7	0	2	0	0	0	7	0	3	1	0	0	1	1	2	1	0	0	14	4	0	0	0	0	1	0	11	2	3
OTU_820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	17	0	0	0	2	8	2	0	1	0	0	0	0	0	0	2	0	0	0
OTU_796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	13	0	11	2	0	0	0	0	0	0	0	0	0	0	0
OTU_944	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	14	1	0	3	3	6	1	0	0	0	0	0	0	1	0	0	0	0
OTU_358	0	0	0	17	54	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	2	4	1	8	0	2	0	13	57	0	0	0	0	0	1	0
OTU_261	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	1	0	9	155	17	4	0	4	209	21	0	0	0	0	0	6	0	0	0	13
OTU_720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	2	25	6	1	13	2	30	0	0	0	0	0	0	0	1	0	0
OTU_183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	22	0	147	4	0	47	0	198	2	0	0	0	0	0	0	0	0	0	0	10
OTU_267	0	9	8	2	0	3	39	31	1	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	50	3	0	4	0	0	2
OTU_352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	3	6	41	7	1	6	8	42	4	1	0	0	0	0	0	0	0	1	0	1
OTU_607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	3	6	2	3	11	4	18	0	0	0	0	0	0	0	0	0	0
OTU_878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	11	2	7	2	3	16	2	10	0	0	0	0	0	0	0	1	0	0
OTU_379	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	2	43	2	11	9	3	41	0	1	0	0	0	0	0	0	0	0	0	0
OTU_650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	22	9	5	0	3	25	4	4	0	1	0	0	0	0	1	0	0	0
OTU_298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	9	50	68	19	31	6	62	91	35	0	0	0	0	0	0	0	0	0	1
OTU_449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	6	17	9	27	1	8	22	12	36	0	0	0	0	0	0	0	0	0	1
OTU_550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	8	19	3	4	6	14	19	9	0	0	0	0	0	0	0	0	0	0
OTU_481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	14	13	11	7	7	17	8	17	0	0	0	0	0	0	0	0	0	0
OTU_315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	33	1	33	3	12	31	10	59	7	18	0	0	0	0	0	0	0	0	0	3
OTU_603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	8	3	6	0	1	11	4	12	0	0	0	0	0	0	0	4	0	0	0
OTU_997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	5	2	5	8	2	2	2	3	3	0	0	0	0	0	0	0	0	0	0
OTU_572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	5	17	14	25	9	9	14	10	26	0	0	0	0	0	0	0	0	0	0
OTU_901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	9	3	0	1	0	0	0	0	0	0	0	0	0	0
OTU_351	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	4	2	22	2	3	3	0	29	5	1	0	0	0	0	0	0	0	0	0	0
OTU_702	0	2	0	1	0	2	0	0	10	1	0	0	0	0	0	0	0	0	0	0	6	0	4	2	0	6	1	1	1	0	0	5	0	4	18	0	0	0	0	0
OTU_318	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	4	0	107	1	0	8	0	129	12	0	0	0	0	0	0	0	0	0	3
OTU_462	0	0	0	0	0	0	0	0	1	95	37	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1
OTU_660	0	15	0	5	3	1	0	1	0	4	2	2	0	0	0	0	25	0	0	0	38	7	0	1	0	40	4	3	0	0	0	5	9	1	1	0	32	0	0	0
OTU_438	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	3	64	9	21	2	0	56	6	44	0	6	0	1	0	0	0	0	0	1
OTU_816	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	1	0	1	15	2	0	0	0	0	0	0	0	0	0	0
OTU_813	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	17	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	43	2
OTU_1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	4	1	5	1	0	0	0	0	0	0	0	0	1	0
OTU_397	0	0	0	0	0	0	0	0	0	0	1	117	0	0	2	1	0	3	5	1	1	0	2	0	3	0	2	1	0	2	0	0	0	0	0	4	0	9	7	10
OTU_216	0	0	1	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	3	2	17	1	7	81	45	19	1	14	92	54	0	2	0	0	0	0	0	0	0	1
OTU_685	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	0	0	0	3	7	0	0	0	3	0	0	0	0	2	0	0	0	0	10
OTU_1208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	9	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0
OTU_561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	14	4	10	9	4	16	7	22	0	0	0	0	0	0	0	0	0	0
OTU_415	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	3	0	1	0	4	13	2	42	12	26	8	2	33	3	30	0	0	0	0	0	3	0	0	0	3
OTU_903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	4	4	5	0	6	0	14	2	3	0	0	0	0	0	0	0	0	0	0
OTU_728	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	11	1	3	3	2	9	0	0	4	0	0	0	0	0	0	2	0	0	0	0
OTU_408	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	2
OTU_336	0	0	0	1	0	0	5	2	0	7	1	0	0	0	0	6	0	0	0	0	0	1	0	64	0	1	1	2	52	0	0	0	0	12	0	6	2	0	0	1
OTU_679	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	2	0	0	9	3	1	0	0	5	11	0	4	0	0	5	3	0	0	0	0
OTU_571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	7	23	0	2	5	15	32	0	0	0	0	0	0	0	0	0	0
OTU_515	0	0	0	0	0	0	0	0	0	0	0	8	0	5	57	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1
OTU_867	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	15	0	7	6	6	17	2	10	1	0	0	0	1	0	0	0	0	3
OTU_1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	14	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
OTU_484	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0
OTU_807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	18	10	0	0	7	11	4	0	0	0	0	0	0	0	0	0	0
OTU_542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	34	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU_562	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	21	59	1	1	0	20	48	1	0	0	0	0	0	0	2	0	0	0	0
OTU_710	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	13	0	0	0	1	1	0	6	1	0	3	3	1	0	0	0	0	3	0	0	11	0	2	6	0
OTU_486	0	2	0	0	1	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0
OTU_1053	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_308	0	0	0	0	0	1	0	0	0	0	1	26	0	0	0	1	44	2	0	13	0	0	6	0	0	0	0	6	0	0	0	0	0	0	0	3	74	0	0	11
OTU_942	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	8	3	1	0	0	13	7	0	4	0	0	1	0	0	0	0	0	0	0	0
OTU_971	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	4	3	4	2	1	4	0	2	1	0	0	0	0	0	0	0	0	0
OTU_1146	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	0	2	5	1	1	2	3	5	0	2	4	7	0	0	0	0	0	0	1	0	0	0
OTU_730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	3	12	1	1	17	7	2	0	0	0	0	0	0	0	0	0	0
OTU_393	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	43	2	0	1	0	48	2	1	4	0	0	0	0	0	0	0	0	0	0	0
OTU_539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4	0	2	7	3	2	23	1	7	0	2	8	0	0	0	0	0	0	0	1	14	0
OTU_920	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	2	9	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	4	0	13	3	1
OTU_683	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	26	0	1	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	34	0	0	0	0
OTU_641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	16	12	4	2	1	24	9	1	3	0	0	0	0	0	0	0	2	0	0
OTU_621	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6	1	8	2	6	14	3	5	6	7	0	0	0	0	0	0	0	0	0	0
OTU_724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	18	6	0	0	1	12	3	4	0	0	0	1	0	0	0	0	0	0
OTU_1037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	15	2	0	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0
OTU_653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	24	0	2	0	1	29	5	0	0	0	0	0	0	0	0	0	0
OTU_455	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	52	0	0	0	9	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	82	0	0	0
OTU_836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	7	2	12	7	3	5	0	17	5	0	0	1	0	0	0	0	0	6	0	1
OTU_935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	8	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0
OTU_823	0	35	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	78	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	19
OTU_749	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	3	8	3	1	5	2	12	1	2	3	0	0	0	0	0	2	0	0	4	0
OTU_988	0	1	0	0	0	0	0	0	0	0	7	14	0	0	0	0	0	4	0	1	6	2	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	10	0	2
OTU_1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	2	3	5	1	4	8	6	7	0	0	0	0	0	0	0	0	0	0
OTU_311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	2	0	0	121	0	1	7	0	0	0	0	0	0	0	0	0	0
OTU_731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	13	2	8	3	5	20	6	13	0	0	0	0	0	0	0	0	0	0
OTU_664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	24	9	0	0	0	13	0	0	0	0	0	0	0	0	0	0
OTU_564	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
OTU_1038	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
OTU_585	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2	0	1	7	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	20	16	1
OTU_499	0	0	0	1	0	0	0	0	0	0	0	3	2	7	2	6	0	14	11	0	0	4	1	1	3	0	3	0	2	0	0	4	0	0	0	12	0	12	21	2
OTU_1007	0	1	0	0	0	0	0	0	0	0	5	1	0	1	0	1	1	0	0	0	7	0	0	0	1	19	2	1	0	4	0	0	0	0	1	0	0	1	1	1
OTU_583	0	0	0	0	0	0	0	0	0	0	2	13	2	5	4	46	0	7	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	6	21	5
OTU_927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	16	1	6	0	2	12	2	5	0	0	0	0	1	0	0	0	0	0
OTU_774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	8	3	3	1	8	6	2	3	8	0	0	0	0	0	0	0	0	0	0
OTU_593	0	0	0	4	0	0	2	6	0	3	0	0	0	0	0	0	0	0	0	2	4	4	1	3	1	3	8	12	0	8	0	3	0	3	0	0	0	0	0	2
OTU_831	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	1
OTU_469	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	1	0	0	0	0	0	0
OTU_729	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	20	1	0	0	0	24	1	0	0	0	0	0	0	0	0	7	0	0
OTU_753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	14	0	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0
OTU_706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	9	6	0	8	1	7	4	5	7	0	0	0	0	0	0	0	0	0	0
OTU_882	0	5	3	0	1	3	0	1	2	0	0	0	0	0	0	2	0	3	2	0	4	7	1	0	2	4	14	14	0	0	4	0	0	0	0	5	0	9	0	5
OTU_565	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	0	2	0	2	43	0	5	3	1	0	2	0	0	0	0	0	0	0	0
OTU_459	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	35	4	3	0	2	47	10	2	1	0	0	0	0	0	0	0	0	0	2
OTU_296	0	1	0	0	0	1	0	6	2	5	8	0	0	0	0	0	0	0	1	2	19	24	13	3	1	15	41	10	8	2	0	0	0	0	4	3	0	1	10	1
OTU_783	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	9	1	1	1	6	8	0	0	1	6	0	1	0	0	0	0	2	0	0	1
OTU_538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	29	0	0	12	0	28	0	1	0	0	0	0	0	0	0	0	0	0
OTU_883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	5	5	2	0	0	1	15	0	0	0	0	0	0	1	0	0	1
OTU_436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	4	31	5	1	9	7	45	0	0	0	0	0	0	0	0	0	0
OTU_700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	2	6	12	10	0	3	12	0	0	0	0	0	0	0	0	0	0
OTU_876	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	8	0	5	0	0	12	0	0	0	0	0	0	0	0	0	3
OTU_840	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	4
OTU_771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	6	9	0	3	6	9	8	3	0	0	0	0	0	0	0	0	0	0
OTU_849	0	6	0	0	0	0	0	1	0	0	1	0	0	0	0	0	24	0	0	0	4	1	0	1	0	4	1	0	1	2	0	0	0	0	0	0	23	0	0	0
OTU_713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	5	4	1	0	2	2	11	0	0	0	0	0	0	1	0	0	0
OTU_795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	6	5	5	8	1	3	6	2	1	0	0	0	0	0	0	0	0	0	3
OTU_535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	3	3	5	14	9	6	4	9	15	0	0	0	0	0	0	0	0	0	0
OTU_389	0	0	6	0	0	0	0	0	4	0	0	0	1	3	0	0	0	0	0	0	0	41	4	2	0	1	44	4	0	0	0	0	0	0	3	0	0	0	0	0
OTU_1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	24	6	0	2	0	22	10	0	0	0	0	0	0	0	0	0	0
OTU_450	0	0	1	1	1	2	0	0	0	3	10	1	0	3	0	0	0	3	0	2	6	0	2	12	6	8	0	11	11	15	0	1	2	0	0	0	0	7	0	4
OTU_579	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	6	3	14	20	2	11	3	16	0	1	0	0	0	0	1	0	0	0
OTU_466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	49	0	0	0	0	3	1	4	0	0	4	1	4	0	0	0	0	0	0	0	78	0	1	0	2
OTU_1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	7	3	0	3	6	3	1	0	0	0	0	0	0	0	0	0	0
