Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago	Mucilaginibacter
Rhizocola	1.97181613614609e-05	0.0011550773304115	3.71920703815108e-05	0.000133027759728037	0.0601639670516457	0.00696622442883653	9.76599372267247e-06	0.000239803136646525	0.00083463928495943	0.000144379514741986	1.66560898969469e-05	0.00118864358214383	7.94695134451375e-05	2.32444714941331e-05	0.00576809455478888	2.87655403295418e-05	0.000176365613145112	0.0109511299443037	8.62095436230923e-06	0.000332937765332612	0.0262022102394038	2.13870863172959e-06	0.0101114689591609	9.40713498968631e-07	9.76599372267247e-06	0.0109511299443037	9.40713498968631e-07	0.105982296006053	7.59208889121131e-06	7.79295097268264e-08	0.0242231140238344	8.61641713402345e-07	5.46518526346794e-06	0.00835635660441993	0.000103362918338947	4.1102579184704e-05	0.000610897302292511	4.31845545214986e-05	0.00204859941055002	1.97964465143085e-07	9.48061761951172e-05	5.10733748232167e-06	0.0617111932182855	0.000112559868365475	0.0230925539624039	1.02590847867226e-06	6.32850312196097e-05	8.30923874244497e-05	3.36007453146129e-05	3.36316524663887e-07	0.00174950897643386	6.32850312196097e-05	5.30817226694684e-08	0.00173145932386742	2.58806145394948e-05	0.0291802035700115	1.02590847867226e-06	0.00649166402673741	0.000441202854339188	0.000138606123461907	1.82874181767084e-06	7.8832413121551e-07	0.000103362918338947	2.32444714941331e-05	4.99728740205402e-05	1.97854967375715e-06	0	0.0423474741573688	0.000193785972179277	0.00626409926662874	0.000221672610367529	0.0344062186598428	0.0187107590366353	0.000925992216032467	5.69709396671992e-05	0.0141325618715188	0.00748472078248761	0.000347779184025321	0.00372468415444441	0.000347779184025321	0.00120099990723655	0.00295592189956754	3.04768307906124e-05	0.0111853852591673	1.86138314480935e-05	0.00119630319734031	0.000112136439854611	0.0123424453230094	0.00171695848701108	0.0186274392363451	0.00276920892142369	9.95227980548239e-05	0.0061980877072984	0.0189526418817277	0.0139936456792147	0.00148502748267143	0.00379703653839138	7.8762015460858e-05	0.240005412762076	0.00223586065409749	0.0150281295854556	0.115082986808048
Sphingobacterium	0.000227543739210067	0.0398966176005234	0.000521001384614229	0.000307525475739608	0.0291413040136402	0.000927072461634924	0.000255200986940768	0.000635373801530461	0.16587286002427	0.000794392366099296	0.0935684018539277	0.000538773994708842	0.164266810725701	0.00135994850320028	0.00714477657204301	0.0124313624590947	0.118297950329915	9.90371693286491e-06	0.00194702694510062	0.0812326185992878	4.02412979008277e-08	0.0979640670501308	0.00549160341091551	0.13155469314575	0.156393950152576	0.000769843314193599	0.00189553913211482	0.00101511756512852	0.00365796603375745	0.0126655529726442	6.93954372286436e-05	0.0194141805826765	0.151795341274543	1.64703422458855e-06	0.00308826730541324	0.194804404549486	0.245128114544016	5.4707198611928e-05	0.0492548779283775	0.0658399960582322	0.169116606129097	0.184239558647562	0.000108883144767402	1.51753866197181e-05	0.00494146013964128	0.0261050375074795	6.71229800090902e-06	0.0349703631215663	0.00228058655738961	0.00109844351117426	0.268665830536697	0.000296400712155407	0.0113113153801591	0.0127352027427142	0.00189553913211482	0.00776318175535422	0.0102728829414155	0.00166000979504621	5.76877486676924e-05	0.000194605784291544	0.0746073084040974	0.00252787665634446	0.0822128524597572	0.00564539727929272	0.0822128524597572	0.00205344371032948	0.0120206397658297	0	0.10894753896577	0.0772450560110841	0.157329834415025	0.0315113335262452	0.32225253937579	0.214621449127115	0.10894753896577	0.0334214866260904	0.0102354643447793	0.00354745822708884	0.124990618248849	0.043361845255125	0.0644859129230873	0.0218955788621098	0.0481055646525513	0.000210988615276312	0.110181548584723	0.0660852797396945	0.0747537643380813	0.109885761005095	0.179502782202696	0.072983588750365	0.0381443134281782	0.0764877564283591	0.0143378304037517	0.0221742275866757	0.056346862274611	0.289854008531626	0.176704800727436	0.0476659595883665	0.113027201838322	0.182548722220751	0.0239032766686823	0.822933625172273
Sporosarcina	0.000109735338171724	0.01253638966857	0.00223270171767582	3.99231105590534e-05	0.138034843968049	0.0878045742079767	0.00103947461159762	0.00857557342459417	0.00346996024341039	0.00146104977384656	8.45969510148163e-05	0.00824232891210193	2.94016793168203e-05	2.13281002451934e-05	0.0239449582902576	0.000140875554629218	0.00330981324288434	0.0398329676232378	3.26104938539924e-05	0.00456834626692479	0.0961571099142059	1.48935156613795e-06	0.0360322948935038	5.34635170114489e-05	1.48935156613795e-06	0.0523285418908112	0.00130725178033784	0.43355523082632	0.000193651643172682	1.99099019260215e-10	0.00964034773549731	2.37789242859457e-05	1.06622465404432e-06	0.0496215896422583	0.000561238152431941	7.06893364404458e-05	0.00123550880078635	0.00857557342459417	0.000303210145162489	2.85894356790313e-07	0.000129763581946097	2.38916465310971e-06	0.180850799570501	0.00146104977384656	0.0781167127530595	0.000209161804322107	0.000679919907958634	0.003007537803846	0.0104068703955598	0.000248928250713669	0.0365681455312163	0.00315573053211054	5.34635170114489e-05	0.00483136086886416	0.000638246691161088	0.22010439650727	6.25178985597892e-07	0.00780247263174676	0.00958394739886591	0.000349610950046986	7.32003455339806e-06	0.000179116588092182	1.26271591843885e-06	0.00110173575409102	0.003007537803846	1.06622465404432e-06	2.89490749966813e-06	0.0459693027288346	0	0.0362513285769308	4.04259444016751e-05	0.0481585014525988	0.115204901928527	0.00239915696331727	0.00037452115514758	0.0755776726846054	0.00913736195881542	0.00318615599050587	0.00382907231003841	0.000156769178068079	0.00205764520921946	0.00124310931168237	0.000596776567987656	0.0519448790519983	0.000761820738647834	0.00314172237525604	0.000982200498394705	0.00407167965846045	0.00290135625054444	0.00811365156577759	0.00151603899532727	0.00174513797782845	0.0187107590366353	0.0274831365547108	0.0110474328433542	0.00150707755753839	0.00481041977144878	0.0106329103340664	0.704215854759331	0.00985384697098016	0.0214448116028055	0.210277422387958
Niastella	0.000638246691161088	4.9145946739401e-06	0.000193651643172682	0.00618869746669551	0.00103947461159762	4.40702791406345e-05	0.000679919907958634	0.00286506386532915	0.000152775345373964	0.000282012647046926	0.00040178888017887	0.100540179430096	0.000179116588092182	0.0231938433767333	0.273059897379955	0.00672792962173472	4.85755334493471e-05	0.0878045742079767	0.00857557342459417	7.06893364404458e-05	0.12203439858783	0.000561238152431941	0.20406992265934	2.37789242859457e-05	0.00130725178033784	0.00040178888017887	8.31712531832754e-06	0.184211882852102	0.000349610950046986	0.00346996024341039	0.0940176797007162	0.0120850762092863	0.00247028949220901	0.0470210969967303	0.074468490732616	0.00346996024341039	4.40702791406345e-05	0.000460298412542638	0.0160814859673801	0.000374943967328615	0.000525730789939475	0.0016294297517689	0.0496215896422583	0.0172267385253585	0.161540912357608	0.00363634895773983	0.00477608566555708	5.87601279992557e-05	0.00544554125241379	0.000299027727022711	0.000152775345373964	0.0064537880533827	4.28011558112778e-06	0.0658399960582322	0.000525730789939475	0.00672792962173472	0.00040178888017887	0.103354980113481	0.0733786689876477	0.000679919907958634	5.34635170114489e-05	0.000119397063843866	0.0002620675462425	0.000282012647046926	0.00123550880078635	0.00191162935496684	0.000738163631681303	0.0282474061011771	0.00964034773549731	0	0.00914668367365871	0.2978495588075	0.0102532049946585	0.000239953979766976	0.000709570694760257	0.26176501090675	0.0290880891568121	0.00642188435491219	0.00815528116372047	0.0316170693100201	0.00151603899532727	0.0082584099361117	0.00433087008762049	0.0733703557921478	0.00289713230060788	0.00367949294326349	0.00216828711429609	0.0590139510408789	0.00762811947248929	0.092255050985919	0.0116230348316563	0.00124310931168237	0.105491457430654	0.0566924380692618	0.0544980759584066	0.0103894316909803	0.00923345445742364	0.00457949951254156	0.231927714299757	0.0317746173385716	0.0493805607467188	0.079363607454163
Nitrospira	0.000165507060078119	0.00247028949220901	0.00286506386532915	0.00123550880078635	0.0642713028440202	0.0537227308401887	0.000869865321967388	0.0144767180850721	0.00123550880078635	0.00380915992772716	0.000243315331064655	0.0120850762092863	5.62745160630644e-06	0.000119397063843866	0.0160814859673801	0.000374943967328615	0.0016294297517689	0.0537227308401887	0.000770053379280218	0.000492110824356531	0.177530739680993	5.74099505504129e-10	0.0451489426439318	3.21790259657274e-06	1.44699118970741e-09	0.0483081942842584	0.000723824670499067	0.328294229565018	8.45969510148163e-05	5.18287251035083e-07	0.0149969368546501	7.32003455339806e-06	9.24915992778027e-10	0.119499784613816	0.00171941119897264	6.25178985597892e-07	7.73803618060897e-05	0.00618869746669551	0.000152775345373964	2.85894356790313e-07	2.37789242859457e-05	4.79175684831827e-09	0.2560026072263	0.00824232891210193	0.0239449582902576	0.000193651643172682	0.00212111925819105	0.00123550880078635	0.00568479008886398	0.000572761937349697	0.0092743376584506	0.000679919907958634	8.96481837550699e-07	0.00110995728545179	0.00191162935496684	0.102784346815144	1.44699118970741e-09	0.0312960678162896	0.0146597160389194	0.00123550880078635	4.3263269874737e-08	0.000119397063843866	1.86581281853885e-07	0.00234904091982681	0.000679919907958634	2.94016793168203e-05	3.60194969662596e-06	0.0764584408229629	1.86581281853885e-07	0.00130725178033784	0	0.0507055194739297	0.0733703557921478	0.000108929785270815	1.51815806894742e-05	0.158910081376478	0.00754385343233149	0.00165384375944881	0.00520610778419288	1.06449290200983e-05	0.00465038952364104	0.000229479496357672	0.00144822502670173	0.0334214866260904	0.000204713377952181	0.008222927164667	0.00195365133651856	0.0266955078474376	0.002020654246175	0.0209328458433503	0.00541924856404425	0.000129956065644528	0.0129705533480557	0.0658043230997057	0.057839541102288	0.000158978706635558	0.00329362547779627	0.0049797309247699	0.453003346256735	0.00913736195881542	0.00985384697098016	0.185712191636597
Nonomuraea	0.000878790662601152	0.154205386397835	0.0175691091535783	0.0163988993857041	0.114552324924195	0.207772503017014	0.00656693914072557	0.00616463382556627	0.139607166548673	0.142447486293391	0.171425418542855	1.23658510433802e-07	0.0866524801934061	0.00386987382009902	0.00147925313807189	0.0520533082739517	0.306116045286813	0.00147925313807189	0.000390652552507843	0.120812576018571	0.00424255309775737	0.0260282742094102	7.50163838863299e-05	0.129973916475241	0.0406764917247952	0.248785967189917	0.0112212137664962	0.00360817375276239	0.0681595248018209	0.00396045180073048	5.57616254702941e-05	0.00336103475531867	0.062430923747719	0.0214760303579206	0.0102049485556951	0.0807628879590348	0.128636480937936	0.013251712225478	0.000777531559087864	0.0264388485395385	0.134044123373042	0.0467357241170543	0.0125450222568227	0.00328178391524543	0.000135285417567231	0.0461009599382995	0.00565931706310704	0.0886829136270108	0.00111417454581229	0.0134231561241801	0.189889166662759	0.0181782374999789	0.0384273309862209	0.000252252754536668	0.00790194864289822	0.0214760303579206	0.00616463382556627	0.0382220607923192	0.000176743689995477	0.036803495370131	0.075169753159996	0.0299062712488184	0.0308253702223163	0.152700694230053	0.131320983922692	0.0130127402536949	0.00894101401294244	0.00783602904834366	0.0144990913068995	0.183029656533029	0.0155621287749976	8.03458066078199e-119	0.223421562103485	0.168007051163388	0.133590125469838	0.0178313340564415	0.0529059222693326	0.0488744347961554	0.230129484246766	0.030763744437831	0.0731358907033906	0.0184985518802278	0.0773141199509494	0.00304816131758438	0.120420047423888	0.274921161968414	0.295715039844784	0.215280085011259	0.0690639046784065	0.0800293997528734	0.0470853583001902	0.0875223290104217	0.0402520545011082	0.297478585459429	0.112085040534647	0.104904082757068	0.179502782202696	0.218273725922268	0.210981706672631	0.209601389612341	0.0108915509185695	0.933779454351717
g__Didymella	0.00398857681268207	1.90947257374294e-05	0.000109735338171724	0.0509616000523244	0.000525730789939475	0.00212111925819105	0.000525730789939475	7.73803618060897e-05	2.77727033795856e-06	0.0149969368546501	0.000980147711372141	0.0658947203908874	0.00247028949220901	0.198068931868772	0.318667647645399	0.0160814859673801	1.35439120556831e-05	0.0642713028440202	0.00398857681268207	0.00130725178033784	0.117002321602297	0.00618869746669551	0.108777544328587	0.00181343191554826	0.0255036803158819	0.01300093934899	0.000209161804322107	0.0626776221113285	0.0315848269163221	0.0197085659158017	0.338087647858881	0.00824232891210193	0.0197085659158017	0.0496215896422583	0.114541775611076	0.035526524116891	9.23718755277427e-05	0.000679919907958634	0.155427040254569	0.00964034773549731	0.00040178888017887	0.00964034773549731	0.0172267385253585	0.0231938433767333	0.450704980881877	0.00315573053211054	0.00964034773549731	1.90947257374294e-05	0.000460298412542638	0.00614740702448909	2.46438245162167e-08	0.0149969368546501	0.00417478638766571	0.135724864529273	0.000349610950046986	0.000923646534614136	0.045759980280991	0.0524660307633668	0.0353946624422892	0.00521447933995862	0.0224611517681826	0.00181343191554826	0.0120850762092863	0.000638246691161088	0.00398857681268207	0.035526524116891	0.0036933616711652	0.203906461871695	0.0496215896422583	0.00154335310856053	0.0263119019523056	0.123382502791062	0	0.00914668367365871	0.0259428445729783	0.0738537245047172	0.127439782508007	0.053248000640912	0.00438826312027971	0.151702066178414	0.0138770148089282	0.127439782508007	0.0124843521544191	0.131370902583534	0.0267067335111415	0.011033133460648	0.0216174646625424	0.0209257682854868	0.163723998103844	0.0259428445729783	0.016458158113994	0.0259428445729783	0.172707404320709	0.078754614145968	0.0698081024540527	0.0474750028461105	0.0688666491913993	0.0139380394727265	0.0450088865377677	0.115486922806051	0.305385687609162	0.0269136842875208
Rhodoligotrophos	0.00059871519810121	5.87601279992557e-05	0.000869865321967388	0.0139708299345223	0.00701134569659579	0.00857557342459417	0.000243315331064655	0.00521447933995862	2.64641407093272e-05	0.00272814063463493	7.06893364404458e-05	0.0376328810248356	1.06622465404432e-06	0.00456834626692479	0.107379242778117	0.00191162935496684	4.40702791406345e-05	0.0709464396376372	0.00171941119897264	6.42647355423362e-06	0.223923936072404	9.65394243481922e-09	0.134236251825525	5.64206509816855e-08	1.49208187981271e-07	0.0190634654032002	3.26104938539924e-05	0.239624406310444	0.000282012647046926	8.45969510148163e-05	0.0781167127530595	0.000492110824356531	2.04831077698761e-06	0.117002321602297	0.035526524116891	9.42738375990652e-06	3.28499476628525e-09	0.00272814063463493	0.000561238152431941	3.50590397951995e-07	4.27441771444782e-07	2.31711655563698e-07	0.0898416849718557	0.00824232891210193	0.107379242778117	0.000303210145162489	0.00436797854042077	9.23718755277427e-05	0.0064537880533827	0.000941322596729766	7.06893364404458e-05	0.00380915992772716	1.18449054439957e-07	0.00441060839497568	0.000325721658435161	0.0134789952898069	1.90947257374294e-05	0.0603627556042601	0.050126952490384	0.000561238152431941	1.33773787063108e-08	0.000209161804322107	2.38916465310971e-06	0.000561238152431941	0.000209161804322107	0.000179116588092182	3.53578790571981e-05	0.117025991666425	0.000165507060078119	4.28011558112778e-06	1.06622465404432e-06	0.0836701336629973	0.00130725178033784	0	2.78963481476785e-05	0.20823621096236	0.041251091792475	0.00400577344799628	0.0013141714068705	0.00318615599050587	0.000514934629002886	0.00445040835803033	0.000518703863160205	0.0718086547910918	0.000156769178068079	0.00104083834621246	0.000660611392263069	0.0193104582208691	0.00433087008762049	0.0262761918993319	0.00399961041098405	0.000535710019872797	0.0577196314065909	0.0352473556462596	0.0486271770055367	2.07695224627309e-05	0.00586067473577956	0.00331741920936398	0.180562628387895	0.0376650904598022	0.0493805607467188	0.0831287321030848
Pseudolabrys	0.000119397063843866	0.000349610950046986	0.0002620675462425	0.00154335310856053	0.0325371669917594	0.00618869746669551	0.000193651643172682	0.00398857681268207	0.000430216119060645	0.000100739403001067	1.35439120556831e-05	0.0365681455312163	3.21790259657274e-06	0.000225698556484369	0.0398329676232378	1.70628083552245e-05	3.26104938539924e-05	0.0818934520336592	0.000325721658435161	1.521727012972e-05	0.161540912357608	1.49208187981271e-07	0.0559059193723541	9.32988232363828e-08	6.85959526170087e-09	0.0144767180850721	1.35439120556831e-05	0.286298378658792	3.50590397951995e-07	1.06622465404432e-06	0.0365681455312163	8.31712531832754e-06	6.85959526170087e-09	0.0445245262088991	0.0016294297517689	1.49208187981271e-07	2.64641407093272e-05	0.000430216119060645	0.000770053379280218	1.86581281853885e-07	3.6110599461333e-05	9.65394243481922e-09	0.17425156925857	0.00212111925819105	0.0658947203908874	6.42647355423362e-06	0.000869865321967388	7.06893364404458e-05	0.00171941119897264	2.08393591346014e-05	0.000818701045408342	0.000243315331064655	1.10013067002065e-10	0.00540231212813998	0.000243315331064655	0.0781167127530595	4.3263269874737e-08	0.0402328707005054	0.0227249535788632	0.000193651643172682	5.74099505504129e-10	1.26271591843885e-06	2.04831077698761e-06	9.23718755277427e-05	0.000723824670499067	3.71678490515902e-06	3.34821886935421e-07	0.0459693027288346	8.31712531832754e-06	2.37789242859457e-05	3.28341878902788e-08	0.0608616952893023	0.0059324373230873	9.32988232363828e-08	0	0.161828287460229	0.00388649719570871	0.000500366108482196	0.00251093273377094	0.000129956065644528	0.000726741168094007	0.000477969439996942	0.000596776567987656	0.0481055646525513	1.30032415241449e-05	0.00156138816996482	9.95227980548239e-05	0.0230148217900146	0.000956646742011353	0.0316170693100201	0.00478248547614094	1.71655752145734e-06	0.0329236781287074	0.0254980391659271	0.0334794708265461	0.000352714236651703	0.0021334567432807	0.000175836054516822	0.3826946894	0.00384594773460047	0.0168362372282107	0.0506860351915974
Ochrobactrum	0.00357172185913862	0.0339417324236111	0.000769843314193599	0.00714477657204301	0.051309032224459	0.0169103853104447	0.000307525475739608	0.000187027296812882	0.0175111227184509	0.0265231201916941	0.0104742489184753	0.0001726101926127	0.038758943544757	0.0370988762742109	0.00451290299989203	0.0133891312931047	0.0459693027288346	0.000538773994708842	0.000845437501438955	0.0783428681565576	0.00451290299989203	0.033436175217995	0.0248571786940935	0.0252841689560403	0.090365910010601	0.0229409771623293	0.0015654932872031	0.0204243716908311	0.0718923498038591	0.0102728829414155	0.0244834214404069	0.00365796603375745	0.0832016420952041	0.0273747891362634	0.000285614014879584	0.135724864529273	0.126133952934956	0.00139917128646752	0.109595637651706	0.0666807607578625	0.0187627086621447	0.104831496212102	0.0108863927033781	0.00124767292110744	0.0556089809707367	0.00859567684654802	0.00729553719203441	0.0126655529726442	0.00189553913211482	0.00211741495389064	0.0354935213251187	0.00589722113461636	0.031471347455989	0.00865868671179233	0.000368517738745853	0.0152047002539152	0.0625549744551749	0.00221891728767822	6.19778693138184e-05	0.00472325275336031	0.08419902560821	0.00685075210642175	0.0822128524597572	0.00441060839497568	0.0131444012457454	0.0108863927033781	0.00244303102202945	0.00856993974997531	0.0273747891362634	0.153317838829641	0.0773964730788804	0.00342274146916176	0.0265231201916941	0.112034274613773	0.0792976649612808	0	0.273002537689731	0.016032711380029	0.0299448066900548	0.0667079114192474	0.0431611867118355	0.128480038964876	0.0254366652452774	0.009231482200366	0.0790484749613984	0.0337584594512047	0.0506374769468007	0.0364844890392357	0.201841861023629	0.0103894316909803	0.0196812557064317	0.124990618248849	0.00303805473225217	0.135870587289425	0.024913201487868	0.251160627595219	0.155828275167246	0.0591085999732908	0.104478006012262	0.165748334976192	0.202196167147382	0.283060857855642
